Gene ID	Protein accession	bombyx_mori	NCBI GeneID	Symbol	Description
135079128	XP_063829793.1	NP_001296494.1	100862799.0	LOC100862799	acyl-CoA Delta(11) desaturase
135079316	XP_063830016.1				
135079530	XP_063830253.1				
135079531	XP_063830254.1	XP_037867144.1	119628550.0	LOC119628550	uncharacterized protein K02A2.6
135079339	XP_063830044.1	XP_004929764.3	101741259.0	LOC101741259	uncharacterized LOC101741259
135079329	XP_063830027.1				
135079330	XP_063830030.1				
135079338	XP_063830042.1	NP_001127719.1	100174932.0	NGR-A21	neuropeptide receptor A21
135079336	XP_063830039.1	XP_062530694.1	101741117.0	SK	small conductance calcium-activated potassium channel
135079532	XP_063830255.1				
135079476	XP_063830204.1				
135079335	XP_063830037.1	XP_012548834.1	101740831.0	hwt	heavyweight
135079477	XP_063830205.1				
135079340	XP_063830046.1	NP_001036894.1	692438.0	CPR21	cuticular protein RR-1 motif 21
135079331	XP_063830032.1	NP_001166728.1	100379446.0	CPR20	cuticular protein RR-1 motif 20
135079333	XP_063830034.1				
135079332	XP_063830033.1	XP_037874510.1	101740690.0	LOC101740690	tyrosine--tRNA ligase, cytoplasmic
135079337	XP_063830041.1	XP_037874508.1	101740554.0	Su(Tpl)	Suppressor of Triplolethal
135079334	XP_063830035.1	XP_004929649.1	101736676.0	LOC101736676	uncharacterized LOC101736676
135079533	XP_063830256.1				
135079535	XP_063830257.1				
135079343	XP_063830047.1	XP_004929647.1	101736415.0	LOC101736415	uncharacterized LOC101736415
135079536	XP_063830258.1	XP_021205932.1	101736541.0	LOC101736541	protein Aster-B
135079345	XP_063830050.1	XP_012548819.2	101740296.0	LOC101740296	elongation factor-like GTPase 1
135079349	XP_063830059.1	XP_004929758.1	101740423.0	LOC101740423	protein giant-lens
135079351	XP_063830062.1	XP_004929645.1	101736150.0	dsx-c73A	doublesex cognate 73A
135079131	XP_063829794.1				
135079350	XP_063830061.1	XP_012548773.3	101740152.0	LOC101740152	putative odorant receptor 19b
135079478	XP_063830206.1	XP_037874423.1	101740017.0	LOC101740017	hemicentin-2
135079134	XP_063829795.1	XP_004929738.2	101736724.0	LOC101736724	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3
135079347	XP_063830056.1	XP_037874403.1	101744275.0	LOC101744275	F-box/LRR-repeat protein 7
135079136	XP_063829797.1	NP_001296469.1	101744664.0	mRpL23	mitochondrial ribosomal protein L23
135079348	XP_063830058.1	XP_004929622.2	101744807.0	Ptpmeg2	Protein tyrosine phosphatase Meg2
135079346	XP_063830052.1	XP_004929740.2	101736988.0	LOC101736988	bumetanide-sensitive sodium-(potassium)-chloride cotransporter
135079353	XP_063830064.1	XP_004929623.3	101744951.0	LOC101744951	bumetanide-sensitive sodium-(potassium)-chloride cotransporter
135079352	XP_063830063.1	NP_001037209.1	692690.0	RpS15	ribosomal protein S15
135079138	XP_063829798.1	XP_021205949.1	101745096.0	Dtwd2	DTW domain containing 2
135079537	XP_063830259.1	XP_012548767.3	101737263.0	ash1	histone-lysine N-methyltransferase ash1
135079538	XP_063830260.1				
135079362	XP_063830074.1	XP_004929625.1	101745246.0	LOC101745246	synaptic vesicle glycoprotein 2B
135079479	XP_063830207.1	XP_037874541.1	101737406.0	LOC101737406	mucin-2
135079356	XP_063830066.1	NP_001091782.1	778487.0	CSP16	chemosensory protein 16
135079363	XP_063830076.1	XP_004929627.1	101745487.0	LOC101745487	uncharacterized LOC101745487
135079365	XP_063830078.1	XP_004929744.1	101737549.0	LOC101737549	protein pygopus
135079139	XP_063829799.1	NP_001037616.1	733060.0	mRpL2	mitochondrial ribosomal protein L2
135079358	XP_063830070.1	XP_004929628.1	101745625.0	LOC101745625	ubiquitin-like modifier-activating enzyme ATG7
135079357	XP_063830067.1	XP_012548790.3	101737693.0	LOC101737693	uncharacterized LOC101737693
135079364	XP_063830077.1	NP_001037566.1	732855.0	RpS6	ribosomal protein S6
135079359	XP_063830071.1	NP_001177770.1	100463493.0	betaggt-I	geranylgeranyl transferase type-1 subunit beta
135079360	XP_063830073.1	XP_012548770.1	101738220.0	LOC101738220	lachesin
135079539	XP_063830261.1				
135079141	XP_063829800.1				
135079367	XP_063830080.1				
135079540	XP_063830262.1				
135079143	XP_063829801.1	NP_001091818.1	778524.0	Or-42	olfactory receptor 42
135079144	XP_063829802.1				
135079368	XP_063830081.1	XP_004929630.1	101746061.0	LOC101746061	pancreatic lipase-related protein 2
135079369	XP_063830082.1				
135079145	XP_063829803.1				
135079542	XP_063830263.1				
135079146	XP_063829804.1	XP_037874551.1	119630132.0	LOC119630132	uncharacterized LOC119630132
135079147	XP_063829805.1	XP_004929631.1	101746206.0	OXA1L	OXA1L mitochondrial inner membrane protein
135079148	XP_063829806.1	XP_004929632.2	101746348.0	LOC101746348	U3 small nucleolar RNA-associated protein 15 homolog
135079543	XP_063830264.1	XP_004929750.1	101738898.0	Crag	DENN domain-containing protein Crag
135079378	XP_063830102.1	XP_004929633.1	101746488.0	LOC101746488	uncharacterized LOC101746488
135079370	XP_063830083.1	XP_004929634.1	101746634.0	LOC101746634	alpha-tocopherol transfer protein-like
135079371	XP_063830084.1				
135079377	XP_063830098.1	XP_004929635.1	101746774.0	LOC101746774	alpha-tocopherol transfer protein-like
135079379	XP_063830103.1				
135079375	XP_063830089.1	XP_062530658.1	101739040.0	gish	casein kinase I gish
135079374	XP_063830087.1	XP_004929640.1	101735428.0	LOC101735428	cyclic AMP-responsive element-binding protein 3-like protein 3-B
135079372	XP_063830085.1	NP_001036904.1	692448.0	LOC692448	furin-like convetase
135079544	XP_063830265.1				
135079383	XP_063830109.1	NP_001036922.1	692467.0	Dsor1	mitogen-activated protein kinase kinase 1
135079545	XP_063830267.1	XP_037874368.1	101739324.0	LOC101739324	chromatin assembly factor 1 subunit A
135079480	XP_063830208.1	XP_004929642.1	101735803.0	LOC101735803	uncharacterized LOC101735803
135079151	XP_063829807.1	XP_004929643.2	101735931.0	LOC101735931	G-patch domain and KOW motifs-containing protein
135079385	XP_063830110.1	XP_004929616.1	101743893.0	LOC101743893	uncharacterized LOC101743893
135079386	XP_063830111.1	XP_004929615.1	101743744.0	LOC101743744	ubiquitin-like protein 7
135079387	XP_063830113.1	XP_004929614.3	101743604.0	Smg5	Smg5 nonsense mediated mRNA decay factor
135079390	XP_063830114.1	XP_004929611.1	101743185.0	LOC101743185	protein ENL
135079392	XP_063830117.1	XP_004929612.1	101743322.0	mRpL34	mitochondrial ribosomal protein L34
135079391	XP_063830116.1	XP_012548833.1	101743465.0	LOC101743465	solute carrier family 25 member 46-A
135079152	XP_063829809.1	XP_012548856.1	101736580.0	LOC101736580	uncharacterized LOC101736580
135079546	XP_063830268.1				
135079547	XP_063830269.1				
135079393	XP_063830118.1	XP_037874433.1	105842130.0	LOC105842130	voltage-dependent calcium channel subunit alpha-2/delta-3
135079548	XP_063830270.1				
135079549	XP_063830271.1				
135079153	XP_063829811.1	NP_001243938.1	100862783.0	IIM1	insect intestinal mucin
135079394	XP_063830120.1	XP_004929748.2	101738492.0	LOC101738492	chondroitin proteoglycan-2
135079411	XP_063830141.1	XP_004929609.1	101742846.0	LOC101742846	protein AF-9
135079395	XP_063830121.1	XP_004929607.1	101742697.0	LOC101742697	UPF0729 protein AAEL015238
135079396	XP_063830122.1	NP_001037356.1	692771.0	Fkbp45	45 kDa immunophilin FKBP45
135079154	XP_063829812.1	NP_001037267.1	692719.0	RpS17	ribosomal protein S17
135079550	XP_063830272.1	XP_004929606.1	101742552.0	LOC101742552	ubiquitin carboxyl-terminal hydrolase 3
135079397	XP_063830124.1				
135079156	XP_063829813.1				
135079399	XP_063830125.1				
135079400	XP_063830126.1				
135079404	XP_063830130.1				
135079402	XP_063830128.1				
135079401	XP_063830127.1	NP_001166684.1	100379397.0	CPR76	cuticular protein RR-2 motif 76
135079414	XP_063830143.1	NP_001040162.1	692852.0	LOC692852	WD repeat domain 61
135079157	XP_063829814.1	NP_001040373.1	732907.0	LOC732907	WD repeat domain 61
135079410	XP_063830140.1	XP_004926745.1	101740781.0	LOC101740781	pre-mRNA-splicing factor RBM22
135079413	XP_063830142.1	XP_004926746.1	101740922.0	Scamp	secretory carrier membrane protein
135079409	XP_063830137.1	XP_004926747.1	101741158.0	LOC101741158	furin-like protease 2
135079481	XP_063830209.1	XP_004926756.2	101742208.0	LOC101742208	furin-like protease 2
135079405	XP_063830131.1	XP_004926753.1	101741628.0	Nmdmc	NAD-dependent methylenetetrahydrofolate dehydrogenase
135079406	XP_063830134.1	XP_004926755.1	101742057.0	LOC101742057	uncharacterized LOC101742057
135079407	XP_063830135.1				
135079482	XP_063830210.1				
135079158	XP_063829815.1	XP_037874471.1	101746421.0	LOC101746421	keratin-associated protein 19-2
135079408	XP_063830136.1	XP_004925637.1	101743825.0	Cog1	conserved oligomeric Golgi complex subunit 1
135079159	XP_063829816.1				
135079552	XP_063830273.1	XP_004925636.2	101743676.0	LOC101743676	protein groucho
135079553	XP_063830274.1	XP_021203313.2	101743536.0	LOC101743536	protein fem-1 homolog CG6966
135079415	XP_063830144.1				
135079161	XP_063829817.1	XP_004933929.2	101737178.0	LOC101737178	uncharacterized LOC101737178
135079554	XP_063830275.1	XP_021203309.2	101746140.0	fuss	SKI family transcriptional corepressor fussel
135079417	XP_063830146.1	NP_001037165.1	692671.0	RpL17	ribosomal protein L17
135079163	XP_063829818.1				
135079446	XP_063830180.1	NP_001103390.1	100126155.0	nAChRbeta2	nicotinic acetylcholine receptor beta2
135079164	XP_063829821.1	XP_037874422.1	101745998.0	LOC101745998	uncharacterized LOC101745998
135079165	XP_063829822.1	XP_037874421.1	105841556.0	LOC105841556	uncharacterized LOC105841556
135079555	XP_063830277.1	XP_012545377.1	101743257.0	LOC101743257	uncharacterized LOC101743257
135079166	XP_063829823.1	XP_062530627.1	134200836.0	LOC134200836	uncharacterized LOC134200836
135079167	XP_063829824.1	XP_062530624.1	101745862.0	LOC101745862	uncharacterized LOC101745862
135079168	XP_063829825.1	XP_012545347.1	105841555.0	LOC105841555	uncharacterized LOC105841555
135079169	XP_063829826.1	XP_062530777.1	101745712.0	LOC101745712	uncharacterized LOC101745712
135079170	XP_063829827.1	XP_062530776.1	105841558.0	LOC105841558	uncharacterized LOC105841558
135079172	XP_063829830.1				
135079173	XP_063829831.1	XP_021203298.1	101743172.0	LOC101743172	uncharacterized LOC101743172
135079190	XP_063829847.1				
135079556	XP_063830278.1	XP_021203323.1	110385097.0	LOC110385097	uncharacterized LOC110385097
135079447	XP_063830181.1	NP_001103388.1	100126153.0	nAChRalpha1	nicotinic acetylcholine receptor alpha1
135079557	XP_063830279.1				
135079418	XP_063830147.1				
135079419	XP_063830148.1				
135079445	XP_063830178.1	NP_001103397.1	100126167.0	nAChRalpha2	nicotinic acetylcholine receptor alpha2
135079558	XP_063830280.1				
135079439	XP_063830170.1	NP_001040537.1	733125.0	LOC733125	serine protease 7
135079441	XP_063830175.1				
135079174	XP_063829833.1				
135079559	XP_063830281.1				
135079560	XP_063830282.1				
135079561	XP_063830283.1	XP_021203303.2	101744982.0	LOC101744982	importin-11
135079175	XP_063829834.1	XP_004925642.2	101744835.0	LOC101744835	arrestin domain-containing protein 2
135079420	XP_063830149.1	NP_001104824.1	100127018.0	Hrb27C	Heterogeneous nuclear ribonucleoprotein at 27C
135079563	XP_063830284.1	XP_037874312.1	101744698.0	LOC101744698	ankyrin repeat domain-containing protein 29
135079422	XP_063830150.1	XP_037874426.1	101742052.0	LOC101742052	clavesin-2
135079450	XP_063830184.1	XP_004925639.1	101744403.0	LOC101744403	clavesin-1
135079442	XP_063830176.1	XP_004925625.1	101741908.0	LOC101741908	clavesin-1
135079176	XP_063829835.1	XP_004925623.2	101741624.0	LOC101741624	neuroendocrine convertase 1
135079564	XP_063830285.1	XP_004925624.1	101741764.0	LOC101741764	collagen and calcium-binding EGF domain-containing protein 1
135079177	XP_063829836.1	NP_001166195.1	100379190.0	epsilonCOP	coatomer subunit epsilon
135079440	XP_063830174.1	XP_004925622.1	101741484.0	LOC101741484	RNA-binding protein MEX3D
135079565	XP_063830286.1				
135079566	XP_063830288.1	XP_037874452.1	101739542.0	LOC101739542	E3 ubiquitin-protein ligase RNF126
135079427	XP_063830156.1	XP_037874449.1	101738321.0	LOC101738321	myotubularin-related protein 10-A
135079426	XP_063830153.1	XP_004933751.1	101738463.0	LOC101738463	metaxin-1
135079178	XP_063829837.1	NP_001040189.1	692879.0	LOC692879	endoplasmic reticulum protein
135079567	XP_063830289.1	XP_062530587.1	101739242.0	LOC101739242	ral GTPase-activating protein subunit beta
135079568	XP_063830290.1	XP_004927547.2	101739407.0	LOC101739407	uncharacterized LOC101739407
135079179	XP_063829838.1				
135079569	XP_063830291.1	XP_004927545.1	101739130.0	TAF1C-like	TATA box-binding protein-associated factor RNA polymerase I subunit C-like
135079430	XP_063830157.1	XP_004927544.1	101738982.0	LOC101738982	mitochondrial import inner membrane translocase subunit TIM50-C
135079570	XP_063830292.1	XP_062530591.1	101738851.0	Blm	Bloom syndrome helicase
135079449	XP_063830183.1	XP_037874495.1	101738079.0	LOC101738079	sorbitol dehydrogenase
135079448	XP_063830182.1	NP_001037592.1	733025.0	LOC733025	sorbitol dehydrogenase
135079431	XP_063830158.1	XP_004925444.1	101735374.0	RIOK2	RIO kinase 2
135079432	XP_063830159.1	XP_004925443.2	101747167.0	LOC101747167	arrestin domain-containing protein 1
135079571	XP_063830293.1	XP_012545237.2	101737945.0	LOC101737945	arrestin domain-containing protein 17
135079181	XP_063829839.1				
135079572	XP_063830294.1	XP_012545232.2	101737814.0	Ncc69	sodium chloride cotransporter 69
135079451	XP_063830185.1	XP_004925455.2	101737535.0	LOC101737535	mucin-2
135079182	XP_063829840.1				
135079183	XP_063829841.1	XP_012545236.1	101747030.0	LOC101747030	uncharacterized LOC101747030
135079433	XP_063830161.1	XP_004925441.1	101746897.0	Zip88E	Zinc/iron regulated transporter-related protein 88E
135079434	XP_063830162.1	XP_012545241.1	105841531.0	LOC105841531	uncharacterized LOC105841531
135079184	XP_063829843.1	XP_004925440.1	101746755.0	RpL24-like	ribosomal protein L24-like
135079484	XP_063830211.1	XP_021203188.2	101737246.0	ninaG	neither inactivation nor afterpotential protein G
135079485	XP_063830212.1				
135079486	XP_063830213.1	XP_062530581.1	101737101.0	LOC101737101	uncharacterized LOC101737101
135079185	XP_063829844.1	XP_037874550.1	101736969.0	LOC101736969	retinol dehydrogenase 13
135079435	XP_063830164.1	NP_001166784.1	100379504.0	CPG20	cuticular protein glycine-rich 20
135079437	XP_063830166.1	XP_012545235.1	101736840.0	Chsy	Chondroitin sulfate synthase
135079436	XP_063830165.1	XP_004925437.2	101746332.0	LOC101746332	uncharacterized LOC101746332
135079438	XP_063830168.1	XP_004925449.2	101736706.0	LOC101736706	poly(A) RNA polymerase gld-2 homolog A
135079444	XP_063830177.1				
135079573	XP_063830296.1	XP_004925435.2	101746099.0	Zn72D	Zinc-finger protein 72D
135079186	XP_063829845.1	XP_037874330.1	101745892.0	LOC101745892	immediate early response 3-interacting protein 1
135079458	XP_063830188.1	XP_037874329.1	101746030.0	Pbp49	proximal sequence element A Pbp49
135079465	XP_063830195.1	XP_037874369.1	101738553.0	LOC101738553	fibrillin-1
135079463	XP_063830194.1	NP_001040419.1	732956.0	LOC732956	mitochondrial inorganic phosphate carrier
135079574	XP_063830297.1	XP_037876472.1	119630621.0	LOC119630621	uncharacterized LOC119630621
135079487	XP_063830215.1	XP_037874391.1	101735642.0	LOC101735642	protein sidekick-1
135079188	XP_063829846.1				
135079459	XP_063830191.1				
135079461	XP_063830192.1	XP_012545238.2	101745954.0	LOC101745954	cytochrome P450 6B2
135079462	XP_063830193.1				
135079575	XP_063830298.1	XP_037869228.1	119628996.0	LOC119628996	uncharacterized LOC119628996
135079576	XP_063830299.1	XP_037874371.1	101736317.0	hfp	Poly(U)-binding-splicing factor hfp
135079489	XP_063830216.1				
135079784	XP_063830454.1	XP_037873696.1	101747153.0	Bsg	immunoglobulin domain-containing protein Bsg
135080168	XP_063830920.1	XP_004926205.1	101745228.0	LOC101745228	transmembrane protein 209
135079790	XP_063830461.1	NP_001040375.1	732909.0	pch2	pachytene checkpoint 2 protein
135079791	XP_063830462.1	XP_037873698.1	119629989.0	Gbeta5	guanine nucleotide-binding protein subunit beta-5
135080169	XP_063830921.1	XP_037873573.1	101735998.0	LOC101735998	endoplasmic reticulum metallopeptidase 1
135080170	XP_063830922.1	XP_004926225.4	101736134.0	Edc3	enhancer of mRNA-decapping protein 3
135080171	XP_063830923.1	XP_004926206.1	101745523.0	Taz	tafazzin, phospholipid-lysophospholipid transacylase
135079607	XP_063830304.1	NP_001037496.1	693051.0	GOBP1	general odorant binding protein 1
135079789	XP_063830460.1	XP_037873535.1	101736399.0	LOC101736399	solute carrier family 22 member 1
135080172	XP_063830924.1				
135080174	XP_063830925.1	NP_001037498.1	693052.0	GOBP2	general odorant binding protein 2
135079609	XP_063830305.1				
135079779	XP_063830449.1	NP_001037494.1	693050.0	Pbp	pheromone binding protein
135080175	XP_063830926.1				
135079610	XP_063830307.1	NP_001077095.1	100036586.0	Pbp3	pheromone binding protein 3
135079611	XP_063830308.1				
135079781	XP_063830451.1	XP_021203676.2	101736659.0	LOC101736659	glucose dehydrogenase [FAD, quinone]
135079780	XP_063830450.1	XP_004926230.2	101736800.0	LOC101736800	glucose dehydrogenase [FAD, quinone]
135079786	XP_063830456.1	XP_004926232.2	101737057.0	LOC101737057	protein prickle
135079787	XP_063830457.1	XP_037873534.1	101745668.0	LOC101745668	uncharacterized LOC101745668
135079795	XP_063830469.1	XP_004926208.1	101745815.0	mrn	general transcription factor IIH subunit 4 marionette
135079794	XP_063830466.1	XP_037873564.1	101737197.0	Cpsf73	cleavage and polyadenylation specificity factor 73
135079788	XP_063830459.1	XP_004926210.1	101746101.0	LOC101746101	delta(24)-sterol reductase
135080176	XP_063830927.1	XP_004926211.1	101746243.0	LOC101746243	protein KRI1 homolog
135079783	XP_063830452.1	NP_001037265.1	692718.0	RpS9	ribosomal protein S9
135080177	XP_063830929.1				
135079613	XP_063830309.1				
135079614	XP_063830310.1				
135079793	XP_063830465.1	XP_004926212.1	101746384.0	LOC101746384	pyroglutamyl-peptidase 1
135079798	XP_063830470.1	NP_001296538.1	101746621.0	LOC101746621	dnaJ homolog subfamily C member 2
135079799	XP_063830471.1	XP_004926215.2	101746759.0	LOC101746759	uncharacterized LOC101746759
135079615	XP_063830312.1				
135079800	XP_063830472.1	XP_037873488.1	119629955.0	LOC119629955	glutathione S-transferase 2
