Gene ID	Protein accession	bombyx_mori	NCBI GeneID	Symbol	Description
135078999	XP_063829685.1	XP_004931696.1	101737924	ArgRS	arginine--tRNA ligase-like protein
135079000	XP_063829686.1	XP_021202490.2	101746797	Slob	Slowpoke binding protein
135079002	XP_063829689.1	XP_004931708.1	101739559	LOC101739559	zinc finger CCHC domain-containing protein 9
135079003	XP_063829690.1	XP_004931706.1	101739194	LOC101739194	sedoheptulokinase
135079004	XP_063829692.1	XP_037875941.1	101744016	LOC101744016	ski oncogene
135079005	XP_063829693.1	NP_001127712.1	100174919	NGR-A15	neuropeptide receptor A15
135079006	XP_063829694.1	XP_004931712.1	101739703	LOC101739703	voltage-dependent anion-selective channel
135079007	XP_063829696.1	XP_012550613.1	101738816	heix	UbiA prenyltransferase domain-containing heix
135079008	XP_063829697.1	XP_062532875.1	101746937	LOC101746937	mitochondrial 2-oxoglutarate/malate carrier protein
135079009	XP_063829699.1	XP_012544322.3	101738792	LOC101738792	von Willebrand factor
135079011	XP_063829702.1	XP_021202491.1	101740913	LOC101740913	mitochondrial 2-oxoglutarate/malate carrier protein
135079012	XP_063829703.1	XP_004931695.1	101737791	LOC101737791	monocyte to macrophage differentiation factor
135079010	XP_063829704.1	XP_037871877.1	101745121	LOC101745121	PAX3- and PAX7-binding protein 1
135079013	XP_063829706.1	XP_037874692.1	101746516	Mlf	myeloid leukemia factor
135078989	XP_063829709.1	XP_004926239.1	101739501	LOC101739501	replication termination factor 2
135079014	XP_063829710.1	XP_062530691.1	101741054	LOC101741054	non-structural maintenance of chromosomes element 3 homolog
135079015	XP_063829713.1	XP_004924414.3	101740269	LOC101740269	uncharacterized LOC101740269
135079017	XP_063829714.1	XP_004924423.1	101741857	LOC101741857	SH2 domain-containing protein 4B
135079018	XP_063829716.1	NP_001036994.1	692543	GSTs2	glutathione S-transferase sigma 2
135079016	XP_063829718.1	XP_004923057.1	101738329	gzl	godzilla E3 ubiquitin protein ligase
135079020	XP_063829719.1	XP_004924411.2	101739676	LOC101739676	uncharacterized LOC101739676
135079023	XP_063829722.1	XP_004931704.1	101739047	Ube4B	Ubiquitination factor E4B
135079024	XP_063829723.1	XP_037876105.1	101742149	Npc1a	Niemann-Pick type C-1a
135079025	XP_063829724.1	XP_004931824.1	101744865	mtRNApol	mitochondrial RNA polymerase
135079026	XP_063829725.1	XP_037876460.1	101740208	CSN4	COP9 signalosome subunit 4
135079028	XP_063829726.1	XP_012544310.2	101746240	LOC101746240	uncharacterized LOC101746240
135079027	XP_063829727.1	XP_012552862.1	101738468	TfIIFalpha	transcription factor IIFalpha
135079034	XP_063829734.1	XP_037875012.1	101745221	Dlg5	Discs large 5
135079037	XP_063829735.1	XP_004927474.1	101738850	ball	nucleosomal histone kinase 1
135079038	XP_063829738.1	XP_037876245.1	101745515	Shaw	Shaker cognate w
135079036	XP_063829739.1	XP_037872075.1	101745704	LOC101745704	diacylglycerol kinase eta
135079039	XP_063829741.1	NP_001243947.1	100862792	spz4	Spaetzle domain-containing protein 4
135079043	XP_063829744.1	NP_001037536.3	693074	Alpm	membrane-bound alkaline phosphatase
135079044	XP_063829748.1	XP_062528769.1	101745991	LOC101745991	DNA topoisomerase 2-binding protein 1
135079048	XP_063829749.1	NP_001036856.2	692396	Alps	soluble alkaline phosphatase
135079049	XP_063829750.1	XP_037877623.1	101740616	LOC101740616	protein phosphatase inhibitor 2
135079050	XP_063829751.1	XP_004933760.1	101740477	LOC101740477	protein aveugle
135079073	XP_063829753.1	XP_004925077.1	101741203	LOC101741203	uncharacterized LOC101741203
135079074	XP_063829754.1	XP_004925096.1	101744457	LOC101744457	cytochrome b-c1 complex subunit 2, mitochondrial
135079077	XP_063829755.1	XP_004925073.4	733140	LOC733140	myogenesis-regulating glycosidase
135079078	XP_063829756.1	XP_004925059.1	101738735	LOC101738735	myogenesis-regulating glycosidase
135079080	XP_063829757.1	NP_001296496.1	101737812	DCP2	decapping protein 2
135079081	XP_063829758.1	XP_012544945.2	101737100	LOC101737100	zinc finger protein 30
135079083	XP_063829762.1	XP_037874501.1	101736314	LOC101736314	cytochrome P450 6B1
135079089	XP_063829763.1	NP_001037245.1	692708	RpL36	ribosomal protein L36
135079090	XP_063829764.1	XP_012551453.1	105842506	LOC105842506	ankyrin repeat domain-containing protein 12
135079087	XP_063829765.1	XP_004928724.1	101741966	P5CDh1	delta-1-Pyrroline-5-carboxylate dehydrogenase 1
135079099	XP_063829767.1	XP_004929724.2	101746533	LOC101746533	acyl-coenzyme A thioesterase 13
135079100	XP_063829768.1	XP_004923044.1	101736698	LOC101736698	uncharacterized LOC101736698
135079102	XP_063829769.1	NP_001040460.1	732999	Prosbeta3	proteasome subunit beta type-3
135079103	XP_063829770.1	XP_004929720.1	101745971	LOC101745971	uncharacterized LOC101745971
135079104	XP_063829771.1	NP_001040532.1	733120	LOC733120	vacuolar ATP synthase subunit D
135079101	XP_063829772.1	XP_004928720.1	101741493	LOC101741493	CDGSH iron-sulfur domain-containing protein 3, mitochondrial
135079105	XP_063829773.1	NP_001139536.1	100271910	MRG15	MORF-related gene 15
135079106	XP_063829775.1	NP_001040381.1	732915	LOC732915	fructose-1,6-bisphosphatase
135079109	XP_063829777.1	XP_004929787.1	101744999	LOC101744999	uncharacterized LOC101744999
135079110	XP_063829778.1	XP_037869430.1	101741120	LOC101741120	solute carrier family 22 member 1
135079112	XP_063829780.1	XP_004929711.1	101744418	LOC101744418	uncharacterized LOC101744418
135079113	XP_063829781.1	XP_012548866.2	101744570	LOC101744570	uncharacterized LOC101744570
135079115	XP_063829782.1	XP_004929709.1	101744137	LOC101744137	uncharacterized LOC101744137
135079116	XP_063829783.1	XP_004929708.2	101743992	temp	protein prenyltransferase alpha subunit repeat-containing protein tempura
135079117	XP_063829784.1	NP_001040145.1	692835	Mpk	phosphomevalonate kinase
135079118	XP_063829785.1	XP_004929682.1	101740830	l(3)neo43	cytochrome c oxidase assembly protein COX16 homolog l(3)neo43
135079119	XP_063829788.1	XP_004928719.1	101741254	LOC101741254	apoptosis regulatory protein Siva
135079125	XP_063829790.1	NP_001157209.1	100302574	Or-8	olfactory receptor 8
135079126	XP_063829791.1	NP_001166607.1	100127045	Or-44	olfactory receptor 44
135079086	XP_063829792.1	NP_001037600.1	733051	LOC733051	CG10993-like protein
135079128	XP_063829793.1	NP_001296494.1	100862799	LOC100862799	acyl-CoA Delta(11) desaturase
135079134	XP_063829795.1	XP_004929738.2	101736724	LOC101736724	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3
135079130	XP_063829796.1	XP_004928716.1	101740825	LOC101740825	cytochrome b5
135079136	XP_063829797.1	NP_001296469.1	101744664	mRpL23	mitochondrial ribosomal protein L23
135079138	XP_063829798.1	XP_021205949.1	101745096	Dtwd2	DTW domain containing 2
135079139	XP_063829799.1	NP_001037616.1	733060	mRpL2	mitochondrial ribosomal protein L2
135079143	XP_063829801.1	NP_001091818.1	778524	Or-42	olfactory receptor 42
135079146	XP_063829804.1	XP_037874551.1	119630132	LOC119630132	uncharacterized LOC119630132
135079147	XP_063829805.1	XP_004929631.1	101746206	OXA1L	OXA1L mitochondrial inner membrane protein
135079148	XP_063829806.1	XP_004929632.2	101746348	LOC101746348	U3 small nucleolar RNA-associated protein 15 homolog
135079151	XP_063829807.1	XP_004929643.2	101735931	LOC101735931	G-patch domain and KOW motifs-containing protein
135079152	XP_063829809.1	XP_012548856.1	101736580	LOC101736580	uncharacterized LOC101736580
135079149	XP_063829810.1	XP_004928722.1	101741726	LOC101741726	protein OPI10 homolog
135079153	XP_063829811.1	NP_001243938.1	100862783	IIM1	insect intestinal mucin
135079154	XP_063829812.1	NP_001037267.1	692719	RpS17	ribosomal protein S17
135079157	XP_063829814.1	NP_001040373.1	732907	LOC732907	WD repeat domain 61
135079158	XP_063829815.1	XP_037874471.1	101746421	LOC101746421	keratin-associated protein 19-2
135079161	XP_063829817.1	XP_004933929.2	101737178	LOC101737178	uncharacterized LOC101737178
135079160	XP_063829820.1	XP_004928711.1	101740373	LOC101740373	ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog
135079164	XP_063829821.1	XP_037874422.1	101745998	LOC101745998	uncharacterized LOC101745998
135079165	XP_063829822.1	XP_037874421.1	105841556	LOC105841556	uncharacterized LOC105841556
135079166	XP_063829823.1	XP_062530627.1	134200836	LOC134200836	uncharacterized LOC134200836
135079167	XP_063829824.1	XP_062530624.1	101745862	LOC101745862	uncharacterized LOC101745862
135079168	XP_063829825.1	XP_012545347.1	105841555	LOC105841555	uncharacterized LOC105841555
135079169	XP_063829826.1	XP_062530777.1	101745712	LOC101745712	uncharacterized LOC101745712
135079170	XP_063829827.1	XP_062530776.1	105841558	LOC105841558	uncharacterized LOC105841558
135079173	XP_063829831.1	XP_021203298.1	101743172	LOC101743172	uncharacterized LOC101743172
135079171	XP_063829832.1	XP_004928707.1	101739833	LOC101739833	nudC domain-containing protein 1
135079175	XP_063829834.1	XP_004925642.2	101744835	LOC101744835	arrestin domain-containing protein 2
135079176	XP_063829835.1	XP_004925623.2	101741624	LOC101741624	neuroendocrine convertase 1
135079177	XP_063829836.1	NP_001166195.1	100379190	epsilonCOP	coatomer subunit epsilon
135079178	XP_063829837.1	NP_001040189.1	692879	LOC692879	endoplasmic reticulum protein
135079183	XP_063829841.1	XP_012545236.1	101747030	LOC101747030	uncharacterized LOC101747030
135079180	XP_063829842.1	XP_004928706.1	101739603	LOC101739603	box C/D snoRNA protein 1
135079184	XP_063829843.1	XP_004925440.1	101746755	RpL24-like	ribosomal protein L24-like
135079185	XP_063829844.1	XP_037874550.1	101736969	LOC101736969	retinol dehydrogenase 13
135079186	XP_063829845.1	XP_037874330.1	101745892	LOC101745892	immediate early response 3-interacting protein 1
135079193	XP_063829849.1	XP_037874444.1	101744746	LOC101744746	cytochrome P450 6k1
135079195	XP_063829850.1	NP_001136399.1	100233161	Kynu	kynureninase
135079192	XP_063829851.1	XP_004928703.1	101739317	Sec22	vesicle-trafficking protein SEC22
135079196	XP_063829852.1	XP_004925075.1	101740916	Snx27	sorting nexin 27
135079197	XP_063829855.1	XP_004925070.1	101740271	LOC101740271	leucine-rich repeat-containing protein AAC1
135079199	XP_063829856.1	XP_062530760.1	134198666	Tbca	Tubulin binding cofactor A
135079200	XP_063829857.1	XP_004925058.2	101738603	LOC101738603	myogenesis-regulating glycosidase
135079201	XP_063829858.1	XP_037874376.1	101739299	Idh3a	isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial
135079204	XP_063829861.1	XP_037874380.1	101739445	Vps33B	vacuolar protein sorting 33B
135079202	XP_063829862.1	XP_004928696.1	101738399	LOC101738399	uncharacterized LOC101738399
135079205	XP_063829863.1	XP_012544940.2	101743450	Pi3K59F	phosphatidylinositol 3-kinase 59F
135079206	XP_063829864.1	XP_012544941.1	101740131	LOC101740131	monocarboxylate transporter 14
135079207	XP_063829865.1	XP_037874381.1	101740000	LOC101740000	BTB/POZ domain-containing protein 2
135079208	XP_063829866.1	NP_001036973.1	692520	Ras85D	ras-like protein 1
135079209	XP_063829867.1	XP_012544911.1	101738076	Trm1	tRNA methyltransferase 1
135079210	XP_063829868.1	XP_012544927.2	101737534	LOC101737534	RNA-binding protein NOB1
135079211	XP_063829869.1	XP_004925050.1	101737392	LOC101737392	cotranscriptional regulator FAM172A homolog
135079212	XP_063829871.1	XP_004925060.2	101738878	Mat89Ba	nucleolar protein 6 Mat89Ba
135079213	XP_063829872.1	XP_037874266.1	101742294	Xpd	general transcription and DNA repair factor IIH helicase subunit XPD
135079214	XP_063829873.1	XP_004925056.1	101738335	fws	four way stop
135079215	XP_063829874.1	XP_004925088.1	101743308	LOC101743308	putative nuclease HARBI1
135079216	XP_063829875.1	XP_004925067.2	101739866	LOC101739866	katanin p60 ATPase-containing subunit A-like 2
135079218	XP_063829877.1	XP_037874393.1	101737943	LOC101737943	glycosylated lysosomal membrane protein B
135079220	XP_063829878.1	NP_001127745.1	100187569	NGR-A29	neuropeptide receptor A29
135079221	XP_063829879.1	XP_004925049.1	101737245	Daao2	D-amino acid oxidase 2
135079219	XP_063829881.1	XP_004928695.1	101738259	LOC101738259	N-acetylmuramoyl-L-alanine amidase domain-containing protein SAOUHSC_02979
135079222	XP_063829882.1	XP_004925051.1	101737678	LOC101737678	syntaxin-18
135079223	XP_063829883.1	XP_037874336.1	101742727	LOC101742727	uncharacterized LOC101742727
135079225	XP_063829886.1	XP_037874306.1	101743168	rb	adaptor related protein complex 3 subunit ruby
135079226	XP_063829887.1	XP_062530761.1	101738203	LOC101738203	lon protease homolog, mitochondrial
135079227	XP_063829888.1	XP_012544948.2	101740776	DCAF12	DDB1 and CUL4 associated factor 12-like protein
135079231	XP_063829889.1	XP_004925045.1	101736797	LOC101736797	omega-amidase NIT2
135079198	XP_063829890.1	XP_004926237.1	101739222	LOC101739222	uncharacterized LOC101739222
135079229	XP_063829891.1	NP_001189459.1	100529216	raf	raf kinase, effector of Ras
135079233	XP_063829892.1	XP_021202910.1	101741711	Xe7	A-kinase anchor protein 17A
135079241	XP_063829905.1	XP_004925042.1	101736436	LOC101736436	kallikrein-1
135079242	XP_063829906.1	XP_037874428.1	101740282	LOC101740282	uncharacterized LOC101740282
135079244	XP_063829909.1	XP_037874358.1	101743786	Smn	survival motor neuron
135079245	XP_063829911.1	XP_004929733.2	101735932	Hinfp	Histone H4 transcription factor
135079246	XP_063829912.1	NP_001040268.1	692963	Prps	phosphoribosyl pyrophosphate synthetase
135079247	XP_063829913.1	XP_004929731.1	101735562	LOC101735562	organic cation transporter protein
135079249	XP_063829914.1	NP_001165388.1	100329149	LOC100329149	aliphatic nitrilase
135079251	XP_063829915.1	XP_062526677.1	110386904	LOC110386904	beta-ureidopropionase
135079253	XP_063829916.1	XP_012548865.1	101745578	sigmar	Tumor necrosis factor alpha-induced protein 8-like protein sigmar
135079250	XP_063829917.1	XP_004928693.1	101738050	LOC101738050	U3 small nucleolar ribonucleoprotein protein IMP3
135079255	XP_063829933.1	XP_004928710.2	101740236	LOC101740236	nitric oxide-associated protein 1
135079256	XP_063829935.1	NP_001040445.1	732984	LOC732984	tropomyosin 1
135079257	XP_063829936.1	XP_004929717.2	101745390	Cbp80	nuclear cap-binding protein subunit 1
135079258	XP_063829937.1	XP_004929716.1	101745247	LOC101745247	dolichol kinase
135079259	XP_063829939.1	XP_004929715.1	101745097	LOC101745097	NAD-dependent protein deacetylase Sirt6
135079260	XP_063829940.1	XP_037874467.1	101745295	LOC101745295	ubiquitin-conjugating enzyme E2 J2
135079262	XP_063829941.1	XP_012548839.3	101745145	Cp190	centrosome-associated zinc finger protein Cp190
135079263	XP_063829943.1	XP_012548870.1	101736057	LOC101736057	spermine oxidase
135079261	XP_063829945.1	NP_001037444.1	693011	Eip74EF	Ecdysone-induced protein E74
135079265	XP_063829948.1	NP_001040475.1	733015	LOC733015	mitochondrial aldehyde dehydrogenase
135079267	XP_063829950.1	XP_037874308.1	101745875	PIP4K	phosphatidylinositol 5-phosphate 4-kinase
135079268	XP_063829952.1	XP_004929721.1	101746115	Hacd2	3-hydroxyacyl-CoA dehydratase 2
135079269	XP_063829954.1	XP_004929722.2	692505	svp	COUP transcription factor 2
135079270	XP_063829955.1	NP_001040176.1	692866	ND-B16.6	NADH dehydrogenase (ubiquinone) B16.6 subunit
135079271	XP_063829956.1	XP_037874402.1	101745728	LOC101745728	OTU domain-containing protein 7B
135079272	XP_063829957.1	XP_004929730.1	101735429	LOC101735429	organic cation transporter protein
135079273	XP_063829958.1	XP_004929712.1	101744569	CCT3	chaperonin containing TCP1 subunit 3
135079274	XP_063829959.1	XP_037874469.1	101746439	LOC101746439	limbic system-associated membrane protein
135079276	XP_063829961.1	XP_004929710.3	101744276	LOC101744276	probable ATP-dependent RNA helicase DHX34
135079277	XP_063829962.1	XP_037874416.1	101744138	LOC101744138	uncharacterized LOC101744138
135079278	XP_063829963.1	NP_001040481.1	733021	LOC733021	phosphoribosyl pyrophosphate synthetase
135079279	XP_063829964.1	NP_001108465.1	100141445	GSTe6	glutathione S-transferase epsilon 6
135079280	XP_063829969.1	XP_012548789.1	101743846	LOC101743846	actin-binding Rho-activating protein
135079283	XP_063829970.1	XP_021205909.2	101743696	LOC101743696	protein unc-13 homolog B
135079284	XP_063829971.1	NP_001040223.1	692915	LOC692915	ubiquitin conjugating enzyme E2
135079285	XP_063829972.1	XP_004929707.1	101743845	ksh	transmembrane protein 167A-like protein ksh
135079287	XP_063829973.1	XP_012548841.2	101743695	vap	RAS p21 protein activator vap
135079289	XP_063829977.1	XP_004929690.1	101741924	ari-1	E3 ubiquitin-protein ligase ariadne-1
135079290	XP_063829978.1	NP_001136084.1	100101199	para	sodium voltage-gated channel paralytic
135079292	XP_063829979.1	XP_037874527.1	101742988	Rbcn-3A	rabconnectin-3 alpha
135079293	XP_063829980.1	XP_004929693.2	101742308	LOC101742308	isoleucine--tRNA ligase, cytoplasmic
135079294	XP_063829981.1	XP_004929694.1	101742460	EndoA	SH3 domain containing GRB2 like, endophilin-A
135079295	XP_063829988.1	XP_004928702.1	101739180	Lsm11	U6 snRNA-associated Sm-like protein LSm11
135079296	XP_063829989.1	NP_001128361.1	100188955	Gro	groucho
135079297	XP_063829991.1	XP_004929679.1	101740464	LOC101740464	tubulin polyglutamylase TTLL13
135079298	XP_063829994.1	NP_001166283.1	100379321	Cdk7	Cyclin-dependent kinase 7
135079299	XP_063829995.1	XP_062530711.1	101739884	abo	de-etiolated protein 1 abo
135079300	XP_063829996.1	XP_037874269.1	101742553	PIG-V	phosphatidylinositol glycan anchor biosynthesis class V
135079302	XP_063829997.1	XP_004929677.1	101740241	LOC101740241	ubiquilin-1
135079303	XP_063829998.1	XP_004929675.1	101740016	MBD-like	methyl-CpG-binding domain protein 2
135079301	XP_063830000.1	XP_004928691.2	101737690	LOC101737690	uncharacterized LOC101737690
135079305	XP_063830002.1	XP_004929673.1	101739746	Csk	C-terminal Src kinase
