NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
135082387	LOC135082387	RRP12-like protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082388	LOC135082388	ceramide synthase 6-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082389	LOC135082389	luciferin 4-monooxygenase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082390	LOC135082390	ubiquitin recognition factor in ER-associated degradation protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082391	LOC135082391	uncharacterized LOC135082391	Ostrinia nubilalis	European corn borer	ncRNA	1		
135082392	LOC135082392	condensin complex subunit 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082393	LOC135082393	caskin-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082394	LOC135082394	cytochrome P450 6B2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082395	LOC135082395	uncharacterized LOC135082395	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31211	NCBI Ortholog
135082396	ScsbetaA	Succinyl-coenzyme A synthetase beta subunit, ADP-forming	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41067	NCBI Ortholog
135082397	LOC135082397	protein enabled homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082398	LOC135082398	potassium channel subfamily K member 15	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35777	NCBI Ortholog
135082399	LOC135082399	cytochrome P450 6B5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082400	LOC135082400	uncharacterized LOC135082400	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082401	LOC135082401	uncharacterized LOC135082401	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31056	NCBI Ortholog
135082402	LOC135082402	transcription termination factor 5, mitochondrial-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082403	LOC135082403	O-acyltransferase like protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082404	LOC135082404	uncharacterized LOC135082404	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082405	LOC135082405	uncharacterized LOC135082405	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34325	NCBI Ortholog
135082406	LOC135082406	peroxisome assembly protein 12	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33256	NCBI Ortholog
135082407	LOC135082407	cytochrome P450 6B7-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082408	LOC135082408	probable peroxisomal acyl-coenzyme A oxidase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082409	LOC135082409	calcium/calmodulin-dependent protein kinase kinase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082410	LOC135082410	uncharacterized LOC135082410	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31965	NCBI Ortholog
135082411	LOC135082411	uncharacterized LOC135082411	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082412	pck	Claudin superfamily protein pickel	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31101	NCBI Ortholog
135082413	LIMK1	LIM domain kinase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32207	NCBI Ortholog
135082414	LOC135082414	protein strawberry notch homolog 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082415	LOC135082415	neurofilament heavy polypeptide-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082416	LOC135082416	uncharacterized LOC135082416	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082417	LOC135082417	SANT and BTB domain regulator of class switch recombination	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39134	NCBI Ortholog
135082418	LOC135082418	protein adenylyltransferase SelO-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082419	LOC135082419	cholesterol transporter ABCA5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082420	LOC135082420	nuclear receptor corepressor 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082421	LOC135082421	nucleolar and coiled-body phosphoprotein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082422	LOC135082422	uncharacterized LOC135082422	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082423	LOC135082423	microsomal glutathione S-transferase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082424	Vps45	vacuolar protein sorting 45	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41153	NCBI Ortholog
135082425	LOC135082425	uncharacterized LOC135082425	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082426	LOC135082426	uncharacterized LOC135082426	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082427	LOC135082427	ataxin-2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082428	PIG-S	phosphatidylinositol glycan anchor biosynthesis class S	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42979	NCBI Ortholog
135082429	LOC135082429	protein I'm not dead yet-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082430	LOC135082430	RNA-binding protein 12	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38184	NCBI Ortholog
135082431	LOC135082431	zinc finger protein 48-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082432	LOC135082432	uncharacterized LOC135082432	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082433	LOC135082433	proline-rich protein 12	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43836	NCBI Ortholog
135082434	LOC135082434	EF-hand domain-containing protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082435	LOC135082435	uncharacterized LOC135082435	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082436	LOC135082436	protein suppressor of white apricot-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082437	LOC135082437	splicing factor, suppressor of white-apricot homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082438	LOC135082438	uncharacterized LOC135082438	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31004	NCBI Ortholog
135082439	Pp2C1	protein phosphatase 2C	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31404	NCBI Ortholog
135082440	psidin	phagocyte signaling impaired	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42389	NCBI Ortholog
135082441	LOC135082441	structure-specific endonuclease subunit SLX1 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40578	NCBI Ortholog
135082442	Pi4KIIIalpha	phosphatidylinositol 4-kinase III alpha	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31247	NCBI Ortholog
135082443	LOC135082443	uncharacterized LOC135082443	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33233	NCBI Ortholog
135082444	LOC135082444	unconventional myosin-XVIIIa-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082445	LOC135082445	unconventional myosin-XVIIIa-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082446	LOC135082446	uncharacterized LOC135082446	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082447	LOC135082447	peripheral-type benzodiazepine receptor-associated protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082448	LOC135082448	uncharacterized LOC135082448	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082449	LOC135082449	Fanconi anemia group J protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082450	LOC135082450	uncharacterized LOC135082450	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082451	LOC135082451	luciferin 4-monooxygenase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082452	Hsc20	iron-sulfur cluster co-chaperone protein HscB-like protein, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	5740624	NCBI Ortholog
135082453	LOC135082453	rabphilin-3A-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082454	LOC135082454	uncharacterized LOC135082454	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35504	NCBI Ortholog
135082455	LOC135082455	uncharacterized LOC135082455	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40522	NCBI Ortholog
135082456	LOC135082456	glucose dehydrogenase [FAD, quinone]-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082457	LOC135082457	uncharacterized LOC135082457	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082458	LOC135082458	small G protein signaling modulator 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082459	LOC135082459	small G protein signaling modulator 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082460	Cap-G	Chromosome associated protein G	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36440	NCBI Ortholog
135082461	Set1	SET domain containing 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3354971	NCBI Ortholog
135082462	LOC135082462	citron rho-interacting kinase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082463	Dna2	DNA replication helicase/nuclease 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31934	NCBI Ortholog
135082464	LOC135082464	uncharacterized LOC135082464	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	46187	NCBI Ortholog
135082465	LOC135082465	tetratricopeptide repeat protein 28	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38966	NCBI Ortholog
135082466	Lim1	LIM homeobox 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31813	NCBI Ortholog
135082467	LOC135082467	uncharacterized LOC135082467	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082468	LOC135082468	peregrin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082469	Es2	ess-2 splicing factor homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31780	NCBI Ortholog
135082470	LOC135082470	uncharacterized LOC135082470	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082471	LOC135082471	gastrula zinc finger protein XlCGF7.1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082472	LOC135082472	uncharacterized LOC135082472	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31931	NCBI Ortholog
135082473	LOC135082473	armadillo repeat-containing protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	318147	NCBI Ortholog
135082474	LOC135082474	T-box transcription factor TBX1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082475	M6	neuronal membrane glycoprotein M6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40383	NCBI Ortholog
135082476	LOC135082476	uncharacterized LOC135082476	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082477	LOC135082477	fatty acid synthase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082478	LOC135082478	fatty acid synthase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082479	LOC135082479	fatty acid synthase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082480	LOC135082480	lysosomal acid glucosylceramidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082481	LOC135082481	myotubularin-related protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082482	LOC135082482	uncharacterized LOC135082482	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082483	LOC135082483	zinc metalloproteinase nas-14-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082484	LOC135082484	uncharacterized LOC135082484	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082485	LOC135082485	uncharacterized LOC135082485	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082486	LOC135082486	multiple C2 and transmembrane domain-containing protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135082487	LOC135082487	gustatory receptor for sugar taste 43a-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082488	LOC135082488	uncharacterized LOC135082488	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082489	LOC135082489	uncharacterized protein CG3556	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31380	NCBI Ortholog
135082490	LOC135082490	uncharacterized LOC135082490	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33495	NCBI Ortholog
135082491	l(2)k10201	lethal (2) k10201	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	48373	NCBI Ortholog
135082492	LOC135082492	uncharacterized LOC135082492	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082493	LOC135082493	HIRA-interacting protein 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082494	LOC135082494	uncharacterized LOC135082494	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082495	LOC135082495	bicaudal D-related protein homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39537	NCBI Ortholog
135082496	LOC135082496	uncharacterized LOC135082496	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082497	LOC135082497	uncharacterized LOC135082497	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082498	Sse	extra spindle pole bodies like 1, separase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38640	NCBI Ortholog
135082499	LOC135082499	nucleoporin 88-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082500	LOC135082500	nuclear pore complex protein Nup88-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082501	Usp32	Ubiquitin specific protease 32	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40169	NCBI Ortholog
135082502	LOC135082502	BRCA1-associated protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42302	NCBI Ortholog
135082503	LOC135082503	luciferin 4-monooxygenase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082504	LOC135082504	multiple C2 and transmembrane domain-containing protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082505	egl	Egl_like_exo domain-containing protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37757	NCBI Ortholog
135082506	LOC135082506	probable peroxisomal acyl-coenzyme A oxidase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082507	CBP	sarcoplasmic calcium-binding protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31669	NCBI Ortholog
135082508	LOC135082508	fatty acid synthase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135082509	LOC135082509	uncharacterized LOC135082509	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082510	LOC135082510	max-binding protein MNT-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135082511	LOC135082511	putative glucosylceramidase 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082512	Membrin	golgi SNAP receptor complex member 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38614	NCBI Ortholog
135082513	LOC135082513	cytochrome P450 6B7-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082514	LOC135082514	cytochrome P450 6B5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082515	LOC135082515	cytochrome P450 6B2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082516	LOC135082516	cytochrome P450 6B2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135082517	LOC135082517	lysosomal acid glucosylceramidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082518	LOC135082518	gustatory receptor for sugar taste 43a-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082519	PhKgamma	phosphorylase kinase gamma	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	32120	NCBI Ortholog
135082520	LOC135082520	cellular tumor antigen p53-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082521	LOC135082521	coiled-coil domain-containing protein 42 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082522	LOC135082522	zinc finger protein pita-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	5		
135082523	LOC135082523	serine/threonine-protein phosphatase alpha-2 isoform	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082524	LOC135082524	phosphoglycerate mutase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43447	NCBI Ortholog
135082525	LOC135082525	uncharacterized LOC135082525	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082526	LOC135082526	peptidyl-tRNA hydrolase 2, mitochondrial-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082527	slgA	proline dehydrogenase slgA	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33117	NCBI Ortholog
135082528	LOC135082528	putative metabolite transport protein HI_1104	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31614	NCBI Ortholog
135082529	Or85e	Odorant receptor 85e	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41018	NCBI Ortholog
135082530	LOC135082530	uncharacterized LOC135082530	Ostrinia nubilalis	European corn borer	ncRNA	1		
135082531	LOC135082531	uncharacterized LOC135082531	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082532	LOC135082532	uncharacterized LOC135082532	Ostrinia nubilalis	European corn borer	ncRNA	1		
135082533	LOC135082533	uncharacterized LOC135082533	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082534	LOC135082534	uncharacterized LOC135082534	Ostrinia nubilalis	European corn borer	ncRNA	1		
135082535	LOC135082535	serine protease 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082536	LOC135082536	uncharacterized LOC135082536	Ostrinia nubilalis	European corn borer	ncRNA	1		
135082537	LOC135082537	clavesin-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082538	LOC135082538	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082539	LOC135082539	uncharacterized oxidoreductase SSP0419-like	Ostrinia nubilalis	European corn borer	PSEUDO			
135082540	LOC135082540	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135082541	LOC135082541	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
