Gene ID	Protein accession
101742754	XP_004932508.1
101742908	XP_004932509.1
101743050	XP_021207816.2
101743281	XP_037872729.1
100379459	NP_001166741.1
100379458	NP_001166740.1
100379457	NP_001166739.1
101743423	XP_004932514.2
778505	NP_001091800.1
101744769	XP_004932607.1
119629777	XP_062529489.1
101743856	XP_004932517.1
101744101	XP_004932519.1
101744531	XP_004932523.1
101744676	XP_004932524.1
101744910	XP_062529385.1
101745053	XP_021207809.2
110386304	XP_062529397.1
119631140	XP_062529387.1
119629781	XP_037872850.1
101745261	XP_004932528.1
101745544	XP_037872938.1
105841238	XP_004932530.1
101745403	XP_004932529.1
732906	NP_001040372.1
101745781	XP_004932532.1
101746124	XP_004932535.1
101746405	XP_012551303.2
101746544	XP_062529405.1
105842471	XP_021207812.1
101746780	NP_001296498.1
105842472	XP_021207834.1
101745201	XP_021207833.1
778466	NP_001091765.1
101747190	XP_004932540.1
101747052	XP_037872946.1
101746921	XP_037872945.1
101735399	XP_004932541.2
105842473	XP_037872866.1
101745495	XP_012551247.2
101735625	XP_004932543.1
101735765	XP_004932544.1
101745633	XP_012551291.1
101735977	XP_004932546.1
101736209	XP_004932549.1
101736592	XP_004932552.1
100101212	NP_001093305.1
101736734	XP_004932553.1
101737414	XP_004932559.2
101736861	XP_004932555.1
101745782	XP_012551292.2
101737657	XP_004932561.3
733052	NP_001037602.1
101745926	XP_037872636.1
732974	NP_001040436.1
101737927	XP_004932563.3
101737793	XP_004932562.1
101746073	XP_012551241.2
101738058	XP_004932564.1
101738186	XP_004932565.2
692698	NP_001037225.1
100529121	NP_001188361.1
101738458	XP_004932567.1
101738589	XP_037872686.1
692656	NP_001037120.1
692813	NP_001040125.1
101746355	XP_037872956.2
101738725	XP_004932569.1
119629808	XP_037872957.1
101738864	XP_004932570.1
101746496	XP_012551216.2
101738999	XP_062529493.1
101739147	XP_004932572.1
101739285	XP_004932573.1
101739562	XP_004932575.1
101739431	XP_004932574.1
101746640	XP_037872646.2
101739893	XP_012551265.2
101746781	XP_004932619.1
101740027	XP_004932579.1
101740253	XP_004932581.2
101740386	XP_004932582.1
101740612	XP_012551277.3
692383	NP_001036843.1
101740749	XP_037872786.1
733111	NP_001040523.1
100500923	NP_001182628.1
101740890	XP_004932586.1
101747053	XP_021207806.2
101741032	XP_004932587.1
733034	NP_001040491.1
101741180	XP_037872720.1
692551	NP_001037002.1
100174823	NP_001124349.1
101735984	XP_004934216.2
101745452	XP_004933847.1
101745595	XP_004933848.1
101737635	XP_004927261.1
101737773	XP_004927262.3
101737910	XP_062529438.1
110385405	XP_021204379.1
693004	NP_001037432.1
101738044	XP_004927263.2
101737492	XP_004927260.1
101737351	XP_012546744.2
101737203	XP_012546746.1
101740731	NP_001296535.1
101738170	XP_037872578.1
101738305	XP_012546741.1
105841787	XP_062529462.1
134200487	XP_062529464.1
134200486	XP_062529463.1
693006	NP_001296464.2
101741665	XP_037872976.1
101741808	XP_004926680.1
101741957	XP_037872936.1
110385269	XP_021203992.1
101740870	XP_004926673.1
101741009	XP_004926674.2
101742100	XP_004926682.1
101742255	XP_012546240.3
101742394	XP_004926683.2
100101150	NP_001093077.1
101741157	XP_004926675.2
101745697	XP_004934093.5
119629809	XP_062529465.1
101742683	XP_012546241.1
134200484	XP_062529461.1
693098	NP_001040316.1
101741300	XP_004926677.1
134200483	XP_062529460.1
119629754	XP_037872680.1
101742830	XP_021203999.1
134200516	XP_062529490.1
101741525	XP_004926678.1
105841696	XP_012546252.2
119629772	XP_037872819.1
100141326	NP_001108456.1
101746547	XP_004933618.2
100462672	NP_001171913.1
105842657	XP_037872926.1
119629801	XP_037872931.1
110384925	XP_037872930.1
101743649	XP_037872913.1
101744651	XP_004926405.1
101746563	XP_004926406.2
101744938	XP_004926407.1
101745082	XP_004926408.2
101746704	XP_004926419.3
100216353	NP_001135963.1
101745330	XP_004926410.2
100302609	NP_001157375.1
101746983	XP_004926421.2
119629818	XP_037873002.1
119629803	XP_037872937.1
100036579	NP_001077079.1
100126178	NP_001103404.1
100126160	NP_001103394.1
101747118	XP_062529491.1
101735322	XP_012546034.1
101745470	XP_004926411.1
101745613	XP_062529202.1
100124424	NP_001095934.1
101735462	XP_021203823.1
692446	NP_001036902.1
101735871	XP_012546046.1
101735999	XP_037872590.1
101745863	XP_037872597.1
101746000	XP_012546039.2
101736135	XP_062529472.1
101746142	XP_012546045.1
101746288	XP_004926416.1
101746424	XP_004926417.1
134200503	XP_062529485.1
119629800	XP_062529492.1
119630828	XP_037877283.1
119630827	XP_037877282.2
101736502	XP_037877535.2
119630946	XP_037877410.1
101743231	XP_004929572.1
119630867	XP_062529532.1
101738142	XP_021207042.2
692357	NP_001036826.1
692790	NP_001037394.1
101740143	XP_004927690.3
119628335	XP_062529534.1
101740285	XP_004927691.2
692447	NP_001036903.1
101741149	XP_037873321.1
101735418	XP_037873103.1
101740414	XP_037873104.1
101735551	XP_004925941.1
105841601	XP_037873095.1
101745749	XP_037873090.2
101737818	XP_037873091.1
732912	NP_001040378.1
733116	NP_001040528.1
101737558	XP_037873098.1
101737274	XP_004933628.3
100379500	NP_001166781.1
100379499	NP_001166780.1
100379498	NP_001166779.1
100379497	NP_001166778.1
100379519	NP_001166799.1
100379518	NP_001166798.1
692507	NP_001036960.1
692437	NP_001036893.1
100379517	NP_001166797.1
101735333	XP_012547633.2
100379465	NP_001166747.1
119629850	XP_037873092.1
101735787	XP_004925943.1
101735915	XP_012545642.3
101736044	XP_004925944.1
101736182	XP_004925945.1
101736320	XP_004925946.3
105841599	XP_012545631.1
733035	NP_001040492.1
692824	NP_001040135.1
134200609	XP_062529776.1
101736442	XP_004925947.1
101738209	XP_004925960.2
101736569	XP_037873272.1
101736845	XP_004925950.2
101738479	XP_037873186.1
100379516	NP_001166796.1
101738607	XP_012545633.1
101736974	XP_021203508.1
101738739	XP_004925963.3
101739021	XP_004925965.1
101739168	XP_004925966.1
101739449	XP_062529539.1
101739590	XP_037873050.2
119629843	XP_037873051.1
101739732	XP_021203513.2
101737104	XP_004925952.1
101737248	XP_004925953.2
101739872	XP_004925970.2
101740135	XP_021203504.1
100329154	NP_001165393.1
101737395	XP_004925954.1
101737537	XP_037873143.1
101740276	XP_037873144.1
101742023	XP_037873056.1
101742163	XP_004928133.1
101742303	XP_004928134.1
101738347	XP_012547544.3
101738486	XP_004928370.1
101742454	XP_004928135.1
101742793	XP_037873134.1
105841938	XP_062529764.1
134200541	XP_062529550.1
101738614	XP_037873088.1
101743121	XP_004928141.1
100101154	NP_001093080.1
101743266	XP_004928142.1
101743405	XP_012547668.1
134200542	XP_062529576.1
101743544	XP_021204999.1
101743834	XP_004928146.3
105841969	XP_012547533.1
101743983	XP_004928147.1
101738746	XP_062529553.1
101744229	XP_004928149.1
101744371	XP_012547529.2
101739032	XP_012547539.2
101739179	XP_037873083.1
101739316	XP_037873084.1
101739461	XP_004928377.2
101744512	XP_004928151.2
101744658	XP_004928152.1
101744945	XP_004928154.1
101745090	XP_004928155.1
101745240	XP_004928156.1
101745386	XP_004928157.1
101745531	XP_004928158.1
101745678	XP_004928159.1
101739602	XP_012547468.1
101745826	XP_004928160.1
101739742	XP_037873291.1
101745965	NP_001280620.1
101739880	XP_037873150.1
101746111	XP_004928162.2
778512	NP_001091807.1
101746253	XP_004928163.3
101746392	XP_004928164.1
101746527	XP_037873122.2
101746853	XP_004928167.1
101746990	XP_004928168.1
101747125	XP_004928169.1
101735331	XP_004928170.1
100463494	NP_001177771.1
101740013	XP_012547514.2
101740148	XP_037873314.1
101735698	XP_037873138.1
101735470	XP_004928171.1
101735837	XP_004928173.1
101735968	XP_004928174.2
101736235	XP_004928176.1
101736099	XP_004928175.1
101736446	XP_012547608.3
101740290	XP_021205037.1
101736719	XP_004928180.1
101736575	XP_012547516.1
110385585	XP_021205035.1
101740547	XP_021204976.2
101740824	XP_062529765.1
101737356	XP_037873319.2
134200547	XP_062529590.1
100126538	NP_001103812.1
100126537	NP_001103811.1
692679	NP_001037186.1
100862844	NP_001243994.1
101737497	XP_037873290.1
101737640	XP_004928187.2
101737777	XP_004928189.1
101738001	XP_004928192.1
101738308	XP_004928193.1
110385575	XP_021204960.1
101741112	XP_012547694.2
101741393	XP_037873206.1
105841974	XP_012547571.1
101738805	XP_004928197.1
101739030	XP_004928198.1
101739314	XP_021205029.2
101741673	XP_037873254.1
101741965	XP_062529594.1
101739459	XP_004928201.2
119629880	XP_037873327.1
101739600	XP_004928202.1
101739831	XP_004928204.2
101742108	XP_004928391.2
101739969	XP_004928205.1
101742262	XP_021205067.1
101740328	XP_004928208.1
101740195	XP_004928207.2
105841941	XP_037873303.1
101740460	XP_004928209.1
101742548	XP_012547476.2
101740787	XP_021205098.2
101740926	XP_012547681.1
101741069	XP_004928213.1
101741306	XP_037873194.1
101742693	XP_037873120.1
693107	NP_001040325.1
101741438	XP_004928216.2
101742840	XP_012547459.3
101741964	XP_004928220.1
110385577	XP_037873293.1
119629882	XP_062529761.1
101742982	XP_037873307.1
119629883	XP_037873329.1
101742107	XP_012547537.2
100379515	NP_001166795.1
100379514	NP_001166794.1
119629847	XP_062529620.1
100379513	NP_001166793.1
101742261	XP_004928222.1
101742547	XP_004928224.1
101742399	XP_021205061.1
101742692	XP_004928225.1
101742839	XP_004928226.1
105841943	XP_037873253.1
101743268	XP_037873256.1
105841944	XP_062529766.1
100286763	NP_001140189.1
101743545	XP_062529631.1
100286764	NP_001140190.1
134200555	XP_062529630.1
101743939	XP_004928234.1
100286759	NP_001140185.1
119628331	XP_021204926.1
101744230	XP_004928236.3
101744513	XP_021205117.2
101744372	XP_004928237.1
100286762	NP_001140188.1
101744659	XP_004928239.1
101744801	XP_037873055.1
110384735	XP_021205065.2
134198706	XP_062529767.1
101743687	XP_004928400.1
119629863	XP_037873250.1
119629864	XP_037873251.1
119629853	XP_037873108.1
105841961	XP_037873107.1
101744946	XP_004928241.1
101745091	XP_004928242.1
100174822	NP_001124348.1
101745340	XP_004928244.1
105841945	XP_012547482.1
101745570	XP_004928246.1
101744130	XP_004928403.1
110385572	XP_062529768.1
101744413	XP_004928405.2
101745827	XP_004928248.2
101745966	XP_012547644.1
101744563	XP_004928406.1
101744992	XP_037873277.1
134200558	XP_062529653.1
732922	NP_001040387.1
101746296	XP_004928252.2
101746574	XP_004928253.1
101746715	XP_004928254.1
101746854	XP_004928255.1
119629886	XP_037873336.1
101746991	XP_004928256.2
101735332	XP_004928257.1
101745429	XP_037873127.1
101745721	XP_037873078.1
101735969	XP_004928263.1
101736100	XP_004928264.1
101736236	XP_004928265.1
101745871	XP_021205094.1
101736366	XP_012547603.2
101746009	XP_037873298.1
101736484	XP_004928267.1
101736622	XP_004928268.1
101736850	XP_004928270.1
101746298	XP_012547531.1
101736981	XP_004928271.1
134200604	XP_062529769.1
101746575	XP_021204958.3
101737113	XP_004928272.1
101737257	XP_004928273.2
134200605	XP_062529770.1
101746716	XP_004928417.1
101746855	XP_012547613.2
101737641	XP_037873155.1
101737498	XP_004928275.2
778476	NP_001091771.2
101737778	XP_004928277.1
110385578	XP_021204985.2
101738047	XP_004928279.2
100862751	XP_004928284.2
134200606	XP_062529771.1
101739178	XP_004928289.1
101739031	XP_004928288.1
101739460	NP_001269152.1
101739315	XP_037873173.1
110385580	XP_062529772.1
101747126	XP_004928420.1
732870	NP_001040338.1
733107	NP_001040519.1
101739601	XP_004928292.1
100862819	NP_001243970.1
101739741	NP_001274756.1
100862818	NP_001243969.1
100862817	NP_001243968.1
100862820	NP_001243971.1
101735472	XP_012547458.1
100379456	NP_001166738.1
101740012	XP_004928295.1
101735610	XP_004928423.2
110385598	XP_021205110.2
119628887	XP_062529520.1
101740147	XP_004928296.2
101735750	XP_021204987.2
101740289	XP_004928298.1
101740596	XP_004928300.1
105841950	XP_012547493.1
101740875	XP_004928302.1
101740736	XP_004928301.2
101736009	XP_012547460.1
101741016	XP_004928303.1
101736144	XP_037873180.1
101741163	XP_004928304.1
101736279	XP_004928427.1
101741579	XP_021205115.2
101741439	XP_012547580.2
101741919	XP_004928309.1
101742217	XP_021205072.2
101736536	XP_037873156.1
101742352	XP_004928312.1
101742503	XP_012547622.2
101736671	XP_004928429.1
101742642	XP_004928314.1
101743033	XP_004928317.1
101742794	XP_004928315.1
101743267	XP_062529687.1
101743406	XP_004928320.1
101743546	XP_037873247.1
119629890	XP_037873341.1
101743686	XP_012547592.1
105841986	XP_012547676.3
692721	NP_001037271.1
692891	NP_001040200.1
100158252	NP_001121192.1
732937	NP_001040401.1
101737209	XP_037873124.1
101744129	XP_037873199.1
119629876	XP_037873305.2
101744268	XP_004928326.1
101737358	XP_004928433.2
101737500	XP_004928434.1
101744412	XP_037873177.1
101737780	XP_004928435.1
780849	NP_001073122.1
101737915	NP_001296534.1
692803	NP_001040115.1
101744562	XP_004928328.1
732967	NP_001040430.1
101738048	XP_012547461.1
101738175	XP_037873162.1
134200581	XP_062529713.1
101738309	XP_062529717.1
101738447	XP_037873274.1
101738579	XP_004928441.2
101744705	XP_004928329.4
692984	NP_001040286.1
101744991	XP_004928331.1
100529232	XP_004928333.1
101745571	XP_004928335.1
101745720	XP_004928336.2
101738854	XP_012547530.1
134200586	XP_062529719.1
693108	NP_001040326.1
101746149	XP_004928339.1
101738985	XP_037873190.1
101739133	XP_004928444.1
101746297	XP_004928340.1
101739270	XP_037873115.1
119629891	XP_037873344.1
119629873	XP_037873295.1
101739410	XP_004928446.1
101746528	XP_004928341.1
119629892	XP_037873345.1
101746665	XP_004928342.1
101746908	XP_012547643.2
101739690	XP_037873267.1
101747041	XP_004928344.1
101747180	XP_004928345.1
101735388	XP_004928346.2
101739832	XP_004928449.2
101735517	XP_012547671.2
100141438	XP_037873044.1
101739970	XP_004928450.1
101740102	XP_012547695.2
692391	NP_001036852.1
692578	NP_001037026.1
101735796	XP_004928349.1
119629893	XP_037873346.1
101740372	XP_062529735.1
101736143	XP_037873111.1
101736278	XP_021204965.1
105841970	XP_012547536.1
101736535	XP_004928355.1
101736409	XP_004928354.1
100037424	NP_001091829.1
101736670	XP_004928356.1
101736982	XP_004928359.1
101737208	XP_004928361.1
101740927	XP_004928454.2
101737357	XP_004928362.1
101737499	XP_004928363.2
101737642	XP_037873064.1
101741212	XP_037873063.1
101737914	XP_004928366.1
100144626	NP_001139414.2
732926	NP_001040391.1
101745185	XP_037873232.1
733088	NP_001037662.1
101743733	XP_004926824.1
101743885	XP_004926825.1
101744032	XP_004926826.1
692685	NP_001037199.1
101744177	XP_012546376.2
101746051	XP_004926839.1
101746192	XP_012546380.1
101744466	XP_004926829.1
101744613	XP_004926830.1
101744897	XP_037873074.1
101744754	XP_004926831.3
134198664	XP_062529744.1
101741576	XP_004926833.1
101738605	XP_062529773.1
105841549	XP_012545324.2
119629897	XP_037873352.1
119629898	XP_037873353.1
693037	NP_001037476.1
134200607	XP_062529774.1
101740134	XP_037873187.1
110385087	XP_037873188.1
101739731	XP_021203274.1
119629899	XP_037873354.1
101739448	XP_021203283.2
692769	NP_001037353.1
110385085	XP_021203275.1
101738477	XP_004925608.2
105841546	XP_021203284.3
101738207	XP_004925606.1
134200608	XP_062529775.1
101738080	XP_004925605.2
101739167	XP_037873301.1
100862774	XP_021203286.2
101737946	XP_004925604.1
101739019	XP_037873027.2
101737815	XP_004925603.1
101738881	XP_012545326.1
119629901	XP_037873357.1
119629902	XP_037873358.1
101738737	XP_012545315.1
119629903	XP_037873359.1
119629904	XP_037873361.1
751080	NP_001038956.1
101747117	XP_037873555.1
110386928	XP_037873702.1
101737345	XP_037873484.1
119629955	XP_037873488.1
101746759	XP_004926215.2
101746621	NP_001296538.1
101746384	XP_004926212.1
692718	NP_001037265.1
101746243	XP_004926211.1
101737197	XP_037873564.1
101746101	XP_004926210.1
101745815	XP_004926208.1
101745956	XP_004926209.1
101737057	XP_004926232.2
101745668	XP_037873534.1
101736800	XP_004926230.2
101736659	XP_021203676.2
100036586	NP_001077095.1
100036585	XP_012545845.1
693050	NP_001037494.1
693052	NP_001037498.1
101736399	XP_037873535.1
693051	NP_001037496.1
101745523	XP_004926206.1
101736134	XP_004926225.4
101735998	XP_037873573.1
101745228	XP_004926205.1
732909	NP_001040375.1
119629989	XP_037873698.1
101747153	XP_037873696.1
105841634	XP_037873695.2
134198693	XP_062529846.1
101735739	XP_012545829.1
100379447	NP_001166729.1
100379448	NP_001166730.1
100379449	NP_001166731.1
100379450	NP_001166732.1
101744936	XP_004926203.1
100379451	NP_001166733.1
100379452	NP_001166734.1
101746923	XP_004933976.2
100379453	NP_001166735.1
100379454	NP_001166736.1
100379455	NP_001166737.1
778513	NP_001104819.1
693089	NP_001040307.1
105841633	XP_012545831.3
105841459	XP_037873725.2
119630000	XP_037873724.1
101735815	XP_062530114.1
101736999	XP_037873585.2
105841864	XP_037873722.1
119629999	XP_062530115.1
101740966	XP_037873622.1
101738938	XP_004926999.1
119628324	XP_037873417.1
119629948	XP_037873409.1
101738663	XP_004926997.1
101740679	XP_037873432.1
110385344	XP_021204176.2
101738392	XP_004926995.1
101738252	XP_004926994.1
105841738	XP_012546519.1
100500748	NP_001182381.1
693090	NP_001040308.1
101738122	XP_004926993.1
101740542	XP_012546512.1
101740410	XP_037873716.1
100379419	NP_001166705.1
101740281	XP_037873527.1
101737686	XP_004926991.1
100379342	NP_001166634.1
100379343	NP_001166635.1
101740139	XP_037873750.1
101740006	XP_004927006.2
101737541	XP_004926990.1
101739876	XP_037873501.2
101744197	XP_037877326.2
119630853	XP_037877325.1
119628421	XP_062530116.1
101739594	XP_037877420.1
110386546	XP_062529897.1
119631074	XP_037877517.1
119629990	XP_062529886.1
134200642	XP_062529885.1
101744178	XP_004927226.1
101746709	XP_021204373.1
101744323	XP_021204361.2
101744467	XP_037873656.1
101746848	XP_037873653.1
119629971	XP_037873660.1
101744614	XP_004927229.1
101744987	XP_021204363.2
733026	NP_001040485.1
100528029	NP_001186936.1
101745235	XP_004927232.1
692603	NP_001037049.1
119630001	XP_037873727.1
100856801	NP_001240824.1
101747121	XP_004927245.1
101745382	XP_004927233.1
101745527	XP_021204365.1
101746194	NP_001040130.1
101745763	XP_037873598.1
134198679	XP_062529902.1
101735327	XP_062529880.1
101746341	XP_004927240.2
101737520	XP_037873676.1
101743002	XP_037873581.1
101742860	XP_004933472.1
101738592	XP_012551961.2
105842594	XP_062529889.1
101742425	XP_004933469.4
101742710	NP_001266383.1
101740948	XP_004932772.1
101738462	XP_037873706.1
101738320	XP_012552016.2
101742178	XP_004933467.1
101742036	XP_037873546.1
693071	NP_001037530.1
101738189	XP_037873593.1
101741888	XP_062529888.1
105842591	XP_037873445.1
101741742	XP_037873711.1
105842600	XP_021208476.1
101737661	XP_062530117.1
110386458	XP_021208448.1
134200643	XP_062529896.1
101741324	XP_004933463.1
101741185	XP_037873667.1
101737378	XP_012551951.2
101737230	XP_062529907.1
