Gene ID	Protein accession
135078087	XP_063828729.1
135077845	XP_063828452.1
135077846	XP_063828453.1
135077847	XP_063828454.1
135078089	XP_063828732.1
135078319	XP_063828988.1
135078101	XP_063828744.1
135078090	XP_063828733.1
135078092	XP_063828734.1
135078093	XP_063828735.1
135078320	XP_063828989.1
135078094	XP_063828736.1
135078321	XP_063828990.1
135077849	XP_063828455.1
135077851	XP_063828456.1
135078097	XP_063828740.1
135078095	XP_063828737.1
135077852	XP_063828457.1
135078098	XP_063828742.1
135077853	XP_063828458.1
135078109	XP_063828755.1
135077854	XP_063828461.1
135078113	XP_063828759.1
135078266	XP_063828935.1
135078120	XP_063828768.1
135078115	XP_063828760.1
135078111	XP_063828756.1
135078322	XP_063828991.1
135078323	XP_063828992.1
135077855	XP_063828462.1
135078106	XP_063828751.1
135077856	XP_063828463.1
135078112	XP_063828757.1
135078117	XP_063828765.1
135078119	XP_063828767.1
135078107	XP_063828753.1
135078108	XP_063828754.1
135078267	XP_063828936.1
135078118	XP_063828766.1
135078116	XP_063828764.1
135077857	XP_063828464.1
135078324	XP_063828993.1
135077859	XP_063828465.1
135078123	XP_063828775.1
135078121	XP_063828769.1
135078325	XP_063828994.1
135078125	XP_063828777.1
135078126	XP_063828778.1
135078137	XP_063828795.1
135078128	XP_063828781.1
135077860	XP_063828466.1
135077862	XP_063828467.1
135078130	XP_063828785.1
135078127	XP_063828779.1
135078269	XP_063828937.1
135078136	XP_063828792.1
135078132	XP_063828787.1
135078135	XP_063828791.1
135077863	XP_063828472.1
135078131	XP_063828786.1
135078139	XP_063828796.1
135078326	XP_063828995.1
135077866	XP_063828477.1
135077865	XP_063828473.1
135077867	XP_063828478.1
135077869	XP_063828479.1
135077870	XP_063828480.1
135078134	XP_063828790.1
135077871	XP_063828481.1
135078133	XP_063828789.1
135078145	XP_063828799.1
135078144	XP_063828798.1
135077872	XP_063828483.1
135078165	XP_063828820.1
135078149	XP_063828802.1
135078148	XP_063828800.1
135078152	XP_063828804.1
135078151	XP_063828803.1
135078154	XP_063828807.1
135078153	XP_063828805.1
135078327	XP_063828996.1
135078155	XP_063828808.1
135077875	XP_063828485.1
135078156	XP_063828809.1
135077876	XP_063828486.1
135078166	XP_063828821.1
135078328	XP_063828997.1
135078158	XP_063828811.1
135078157	XP_063828810.1
135078159	XP_063828812.1
135078163	XP_063828817.1
135078161	XP_063828815.1
135078162	XP_063828816.1
135077877	XP_063828487.1
135078164	XP_063828819.1
135077879	XP_063828489.1
135077880	XP_063828490.1
135077882	XP_063828492.1
135078329	XP_063828998.1
135078330	XP_063828999.1
135078331	XP_063829000.1
135078333	XP_063829001.1
135078171	XP_063828823.1
135078334	XP_063829002.1
135078170	XP_063828822.1
135077883	XP_063828494.1
135078335	XP_063829003.1
135078336	XP_063829004.1
135078173	XP_063828824.1
135078337	XP_063829005.1
135078338	XP_063829006.1
135078339	XP_063829007.1
135077885	XP_063828497.1
135078340	XP_063829008.1
135078175	XP_063828832.1
135078174	XP_063828828.1
135078176	XP_063828833.1
135078270	XP_063828938.1
135078189	XP_063828845.1
135078182	XP_063828837.1
135078183	XP_063828839.1
135078190	XP_063828846.1
135078341	XP_063829009.1
135078185	XP_063828842.1
135078177	XP_063828834.1
135078181	XP_063828836.1
135077896	XP_063828499.1
135077898	XP_063828501.1
135077899	XP_063828502.1
135078342	XP_063829010.1
135078187	XP_063828843.1
135078184	XP_063828840.1
135078343	XP_063829011.1
135078180	XP_063828835.1
135078271	XP_063828940.1
135078188	XP_063828844.1
135078344	XP_063829012.1
135078345	XP_063829013.1
135078346	XP_063829014.1
135078347	XP_063829015.1
135078348	XP_063829016.1
135078349	XP_063829017.1
135078201	XP_063828857.1
135078200	XP_063828856.1
135078192	XP_063828848.1
135078191	XP_063828847.1
135078193	XP_063828849.1
135077900	XP_063828503.1
135078350	XP_063829018.1
135078194	XP_063828850.1
135077902	XP_063828504.1
135077903	XP_063828505.1
135078195	XP_063828851.1
135078196	XP_063828852.1
135078197	XP_063828854.1
135078351	XP_063829019.1
135078198	XP_063828855.1
135077904	XP_063828506.1
135078202	XP_063828858.1
135078352	XP_063829020.1
135078353	XP_063829021.1
135077906	XP_063828508.1
135077907	XP_063828509.1
135078231	XP_063828899.1
135078235	XP_063828907.1
135078248	XP_063828919.1
135077908	XP_063828510.1
135078228	XP_063828887.1
135077910	XP_063828511.1
135078203	XP_063828860.1
135078232	XP_063828903.1
135078354	XP_063829022.1
135078249	XP_063828920.1
135078356	XP_063829023.1
135078238	XP_063828909.1
135078243	XP_063828913.1
135078239	XP_063828910.1
135078244	XP_063828914.1
135078357	XP_063829024.1
135078241	XP_063828912.1
135078245	XP_063828915.1
135078240	XP_063828911.1
135078205	XP_063828861.1
135078247	XP_063828918.1
135078246	XP_063828917.1
135078206	XP_063828862.1
135077912	XP_063828513.1
135078272	XP_063828941.1
135078358	XP_063829026.1
135077914	XP_063828514.1
135078209	XP_063828864.1
135078208	XP_063828863.1
135078213	XP_063828869.1
135078212	XP_063828867.1
135078210	XP_063828865.1
135077915	XP_063828515.1
135078237	XP_063828908.1
135078359	XP_063829027.1
135077916	XP_063828516.1
135078234	XP_063828906.1
135078361	XP_063829028.1
135077917	XP_063828518.1
135077919	XP_063828520.1
135078233	XP_063828905.1
135078214	XP_063828871.1
135078217	XP_063828874.1
135078215	XP_063828872.1
135078216	XP_063828873.1
135078362	XP_063829029.1
135077920	XP_063828521.1
135078363	XP_063829030.1
135078218	XP_063828875.1
135078219	XP_063828878.1
135077921	XP_063828522.1
135078274	XP_063828942.1
135078275	XP_063828943.1
135078221	XP_063828879.1
135078223	XP_063828882.1
135078222	XP_063828880.1
135078224	XP_063828883.1
135077922	XP_063828523.1
135077925	XP_063828524.1
135077926	XP_063828525.1
135077927	XP_063828527.1
135077928	XP_063828528.1
135077929	XP_063828529.1
135077930	XP_063828530.1
135077931	XP_063828531.1
135078364	XP_063829031.1
135078225	XP_063828884.1
135077932	XP_063828532.1
135078365	XP_063829032.1
135078230	XP_063828898.1
135078226	XP_063828885.1
135078227	XP_063828886.1
135078366	XP_063829033.1
135078367	XP_063829034.1
135078253	XP_063828921.1
135078254	XP_063828922.1
135078255	XP_063828923.1
135078256	XP_063828925.1
135078257	XP_063828926.1
135077933	XP_063828533.1
135078368	XP_063829035.1
135078578	XP_063829178.1
135078579	XP_063829179.1
135078400	XP_063829038.1
135078401	XP_063829040.1
135078402	XP_063829041.1
135078615	XP_063829214.1
135078619	XP_063829218.1
135078621	XP_063829219.1
135078617	XP_063829216.1
135078404	XP_063829042.1
135078405	XP_063829043.1
135078581	XP_063829180.1
135078406	XP_063829044.1
135078408	XP_063829045.1
135078626	XP_063829226.1
135078625	XP_063829224.1
135078409	XP_063829047.1
135078630	XP_063829228.1
135078670	XP_063829279.1
135078411	XP_063829048.1
135078635	XP_063829233.1
135078637	XP_063829235.1
135078636	XP_063829234.1
135078641	XP_063829238.1
135078672	XP_063829285.1
135078582	XP_063829181.1
135078583	XP_063829183.1
135078645	XP_063829243.1
135078646	XP_063829244.1
135078413	XP_063829050.1
135078669	XP_063829271.1
135078671	XP_063829283.1
135078673	XP_063829287.1
135078675	XP_063829289.1
135078657	XP_063829254.1
135078668	XP_063829269.1
135078660	XP_063829259.1
135078662	XP_063829262.1
135078661	XP_063829261.1
135078663	XP_063829263.1
135078666	XP_063829268.1
135078674	XP_063829288.1
135078665	XP_063829265.1
135078676	XP_063829290.1
135078692	XP_063829306.1
135078584	XP_063829184.1
135078695	XP_063829311.1
135078691	XP_063829305.1
135078585	XP_063829185.1
135078414	XP_063829051.1
135078679	XP_063829292.1
135078415	XP_063829052.1
135078586	XP_063829186.1
135078696	XP_063829312.1
135078587	XP_063829187.1
135078690	XP_063829302.1
135078694	XP_063829310.1
135078693	XP_063829308.1
135078718	XP_063829345.1
135078722	XP_063829349.1
135078588	XP_063829188.1
135078698	XP_063829313.1
135078723	XP_063829351.1
135078589	XP_063829189.1
135078591	XP_063829190.1
135078699	XP_063829315.1
135078592	XP_063829191.1
135078593	XP_063829192.1
135078594	XP_063829194.1
135078418	XP_063829054.1
135078417	XP_063829053.1
135078725	XP_063829353.1
135078595	XP_063829195.1
135078596	XP_063829196.1
135078420	XP_063829055.1
135078422	XP_063829056.1
135078597	XP_063829197.1
135078598	XP_063829198.1
135078599	XP_063829199.1
135078709	XP_063829325.1
135078724	XP_063829352.1
135078721	XP_063829348.1
135078716	XP_063829332.1
135078717	XP_063829344.1
135078601	XP_063829200.1
135078727	XP_063829357.1
135078726	XP_063829356.1
135078720	XP_063829347.1
135078731	XP_063829358.1
135078733	XP_063829361.1
135078424	XP_063829057.1
135078735	XP_063829363.1
135078736	XP_063829364.1
135078737	XP_063829365.1
135078602	XP_063829201.1
135078738	XP_063829366.1
135078810	XP_063829445.1
135078426	XP_063829059.1
135078750	XP_063829376.1
135078752	XP_063829378.1
135078603	XP_063829202.1
135078604	XP_063829203.1
135078803	XP_063829434.1
135078754	XP_063829383.1
135078804	XP_063829435.1
135078791	XP_063829409.1
135078806	XP_063829437.1
135078605	XP_063829204.1
135078763	XP_063829391.1
135078428	XP_063829060.1
135078606	XP_063829205.1
135078758	XP_063829385.1
135078759	XP_063829386.1
135078761	XP_063829389.1
135078762	XP_063829390.1
135078764	XP_063829392.1
135078768	XP_063829394.1
135078767	XP_063829393.1
135078811	XP_063829446.1
135078607	XP_063829206.1
135078429	XP_063829061.1
135078430	XP_063829062.1
135078770	XP_063829395.1
135078771	XP_063829396.1
135078772	XP_063829397.1
135078794	XP_063829412.1
135078774	XP_063829399.1
135078777	XP_063829400.1
135078805	XP_063829436.1
135078797	XP_063829423.1
135078807	XP_063829442.1
135078608	XP_063829207.1
135078800	XP_063829425.1
135078436	XP_063829063.1
135078801	XP_063829426.1
135078793	XP_063829411.1
135078809	XP_063829444.1
135078437	XP_063829065.1
135078795	XP_063829414.1
135078798	XP_063829424.1
135078778	XP_063829401.1
135078802	XP_063829429.1
135078609	XP_063829208.1
135078779	XP_063829403.1
135078612	XP_063829210.1
135078782	XP_063829404.1
135078785	XP_063829406.1
135078796	XP_063829422.1
135078438	XP_063829066.1
135078613	XP_063829211.1
135078614	XP_063829212.1
135078616	XP_063829215.1
135078618	XP_063829217.1
135078788	XP_063829407.1
135078622	XP_063829221.1
135078623	XP_063829222.1
135078442	XP_063829067.1
135078624	XP_063829223.1
135078444	XP_063829069.1
135078445	XP_063829071.1
135078446	XP_063829072.1
135078555	XP_063829160.1
135078808	XP_063829443.1
135078556	XP_063829161.1
135078448	XP_063829073.1
135078629	XP_063829227.1
135078632	XP_063829230.1
135078633	XP_063829231.1
135078790	XP_063829408.1
135078450	XP_063829074.1
135078451	XP_063829075.1
135078822	XP_063829447.1
135078829	XP_063829454.1
135078828	XP_063829453.1
135078830	XP_063829455.1
135078823	XP_063829449.1
135078453	XP_063829076.1
135078824	XP_063829450.1
135078454	XP_063829077.1
135078825	XP_063829451.1
135078826	XP_063829452.1
135078634	XP_063829232.1
135078458	XP_063829079.1
135078847	XP_063829481.1
135078848	XP_063829482.1
135078461	XP_063829080.1
135078462	XP_063829081.1
135078463	XP_063829082.1
135078842	XP_063829468.1
135078843	XP_063829470.1
135078639	XP_063829236.1
135078831	XP_063829457.1
135078846	XP_063829477.1
135078832	XP_063829458.1
135078833	XP_063829459.1
135078836	XP_063829462.1
135078835	XP_063829461.1
135078834	XP_063829460.1
135078837	XP_063829463.1
135078839	XP_063829464.1
135078844	XP_063829476.1
135078840	XP_063829465.1
135078841	XP_063829466.1
135078468	XP_063829083.1
135078853	XP_063829486.1
135078852	XP_063829485.1
135078469	XP_063829087.1
135078470	XP_063829088.1
135078640	XP_063829237.1
135078471	XP_063829089.1
135078473	XP_063829090.1
135078474	XP_063829091.1
135078856	XP_063829492.1
135078855	XP_063829490.1
135078476	XP_063829092.1
135078873	XP_063829514.1
135078880	XP_063829524.1
135078858	XP_063829493.1
135078859	XP_063829494.1
135078860	XP_063829495.1
135078861	XP_063829496.1
135078878	XP_063829523.1
135078882	XP_063829526.1
135078862	XP_063829497.1
135078876	XP_063829518.1
135078875	XP_063829517.1
135078870	XP_063829507.1
135078478	XP_063829093.1
135078864	XP_063829498.1
135078865	XP_063829499.1
135078866	XP_063829501.1
135078479	XP_063829095.1
135078867	XP_063829503.1
135078871	XP_063829508.1
135078868	XP_063829504.1
135078874	XP_063829516.1
135078642	XP_063829240.1
135078869	XP_063829505.1
135078643	XP_063829241.1
135078644	XP_063829242.1
135078647	XP_063829245.1
135078877	XP_063829522.1
135078881	XP_063829525.1
135078482	XP_063829099.1
135078649	XP_063829246.1
135078650	XP_063829247.1
135078651	XP_063829248.1
135078883	XP_063829528.1
135078886	XP_063829531.1
135078884	XP_063829529.1
135078887	XP_063829532.1
135078653	XP_063829250.1
135078885	XP_063829530.1
135078654	XP_063829251.1
135078918	XP_063829569.1
135078925	XP_063829593.1
135078483	XP_063829100.1
135078889	XP_063829533.1
135078655	XP_063829252.1
135078891	XP_063829534.1
135078656	XP_063829253.1
135078916	XP_063829567.1
135078921	XP_063829587.1
135078659	XP_063829258.1
135078664	XP_063829264.1
135078892	XP_063829535.1
135078922	XP_063829591.1
135078486	XP_063829101.1
135078488	XP_063829102.1
135078678	XP_063829291.1
135078680	XP_063829293.1
135078681	XP_063829294.1
135078682	XP_063829295.1
135078683	XP_063829296.1
135078929	XP_063829598.1
135078928	XP_063829597.1
135078932	XP_063829602.1
135078894	XP_063829539.1
135078893	XP_063829536.1
135078927	XP_063829596.1
135078926	XP_063829594.1
135078931	XP_063829601.1
135078895	XP_063829540.1
135078896	XP_063829541.1
135078557	XP_063829162.1
135078492	XP_063829105.1
135078491	XP_063829104.1
135078898	XP_063829542.1
135078933	XP_063829603.1
135078915	XP_063829565.1
135078494	XP_063829107.1
135078920	XP_063829586.1
135078495	XP_063829108.1
135078899	XP_063829547.1
135078684	XP_063829297.1
135078903	XP_063829549.1
135078902	XP_063829548.1
135078496	XP_063829109.1
135078905	XP_063829550.1
135078906	XP_063829551.1
135078498	XP_063829110.1
135078908	XP_063829552.1
135078909	XP_063829553.1
135078499	XP_063829111.1
135078910	XP_063829554.1
135078930	XP_063829600.1
135078924	XP_063829592.1
135078912	XP_063829557.1
135078913	XP_063829561.1
135078685	XP_063829298.1
135078914	XP_063829562.1
135078917	XP_063829568.1
135078500	XP_063829112.1
135078686	XP_063829299.1
135078687	XP_063829300.1
135078945	XP_063829616.1
135078688	XP_063829301.1
135078942	XP_063829614.1
135078941	XP_063829613.1
135078951	XP_063829623.1
135078937	XP_063829607.1
135078938	XP_063829609.1
135078946	XP_063829617.1
135078558	XP_063829163.1
135078949	XP_063829621.1
135078940	XP_063829612.1
135078559	XP_063829164.1
135078947	XP_063829619.1
135078561	XP_063829165.1
135078566	XP_063829167.1
135078503	XP_063829114.1
135078936	XP_063829604.1
135078504	XP_063829115.1
135078505	XP_063829116.1
135078506	XP_063829117.1
135078507	XP_063829119.1
135078509	XP_063829120.1
135078510	XP_063829121.1
135078511	XP_063829122.1
135078700	XP_063829317.1
135078939	XP_063829610.1
135078512	XP_063829124.1
135078948	XP_063829620.1
135078701	XP_063829318.1
135078702	XP_063829319.1
135078944	XP_063829615.1
135078950	XP_063829622.1
135078954	XP_063829626.1
135078952	XP_063829624.1
135078513	XP_063829125.1
135078703	XP_063829320.1
135078515	XP_063829126.1
135079026	XP_063829725.1
135079006	XP_063829694.1
135078704	XP_063829321.1
135079002	XP_063829689.1
135079003	XP_063829690.1
135079007	XP_063829696.1
135079023	XP_063829722.1
135078957	XP_063829627.1
135078958	XP_063829629.1
135078996	XP_063829680.1
135078959	XP_063829630.1
135078960	XP_063829631.1
135078705	XP_063829322.1
135079025	XP_063829724.1
135078998	XP_063829684.1
135078999	XP_063829685.1
135079012	XP_063829703.1
135078962	XP_063829632.1
135078707	XP_063829323.1
135078708	XP_063829324.1
135078965	XP_063829634.1
135078964	XP_063829633.1
135078518	XP_063829127.1
135078567	XP_063829168.1
135078966	XP_063829636.1
135078520	XP_063829129.1
135078521	XP_063829130.1
135079005	XP_063829693.1
135078710	XP_063829328.1
135078524	XP_063829134.1
135078522	XP_063829131.1
135078523	XP_063829133.1
135078525	XP_063829135.1
135078967	XP_063829640.1
135078969	XP_063829642.1
135078972	XP_063829649.1
135078970	XP_063829643.1
135078971	XP_063829648.1
135078973	XP_063829650.1
135078975	XP_063829653.1
135078974	XP_063829652.1
135078977	XP_063829654.1
135078568	XP_063829169.1
135078527	XP_063829136.1
135079024	XP_063829723.1
135078979	XP_063829655.1
135078981	XP_063829659.1
135078980	XP_063829658.1
135079017	XP_063829714.1
135078528	XP_063829137.1
135078530	XP_063829139.1
135078529	XP_063829138.1
135078531	XP_063829140.1
135078711	XP_063829329.1
135078532	XP_063829141.1
135078982	XP_063829660.1
135078535	XP_063829142.1
135079021	XP_063829720.1
135079022	XP_063829721.1
135078712	XP_063829330.1
135078714	XP_063829331.1
135078536	XP_063829143.1
135079014	XP_063829710.1
135079019	XP_063829717.1
135079018	XP_063829716.1
135079011	XP_063829702.1
135079008	XP_063829697.1
135079000	XP_063829686.1
135078983	XP_063829661.1
135078984	XP_063829662.1
135079004	XP_063829692.1
135078985	XP_063829664.1
135078987	XP_063829665.1
135079013	XP_063829706.1
135079015	XP_063829713.1
135078988	XP_063829666.1
135078537	XP_063829145.1
135078538	XP_063829146.1
135079020	XP_063829719.1
135079028	XP_063829726.1
135078990	XP_063829672.1
135078995	XP_063829678.1
135078991	XP_063829674.1
135078992	XP_063829676.1
135078993	XP_063829677.1
135078539	XP_063829147.1
135079009	XP_063829699.1
135078997	XP_063829682.1
135078541	XP_063829148.1
135079031	XP_063829728.1
135078542	XP_063829149.1
135078543	XP_063829150.1
135078545	XP_063829152.1
135078732	XP_063829359.1
135079032	XP_063829733.1
135078546	XP_063829154.1
135079038	XP_063829738.1
135078734	XP_063829362.1
135078740	XP_063829367.1
135078741	XP_063829368.1
135079034	XP_063829734.1
135078742	XP_063829369.1
135078569	XP_063829170.1
135078743	XP_063829371.1
135078744	XP_063829372.1
135079037	XP_063829735.1
135079039	XP_063829741.1
135078548	XP_063829155.1
135078549	XP_063829156.1
135078745	XP_063829373.1
135078746	XP_063829374.1
135079050	XP_063829751.1
135079049	XP_063829750.1
135078572	XP_063829172.1
135078570	XP_063829171.1
135078573	XP_063829173.1
135078550	XP_063829157.1
135078574	XP_063829174.1
135078575	XP_063829176.1
135078576	XP_063829177.1
135078553	XP_063829158.1
135078747	XP_063829375.1
135079042	XP_063829743.1
135078751	XP_063829377.1
135078753	XP_063829382.1
135078756	XP_063829384.1
135078760	XP_063829387.1
135079048	XP_063829749.1
