Gene ID	Protein accession
10178943	NP_001188982.1
246621	NP_725930.1
37274	NP_611450.1
19835635	NP_001286622.1
19836050	NP_001286623.1
37275	NP_611451.1
37276	NP_611452.2
54520446	NP_001369099.1
37277	NP_476814.1
37278	NP_611453.2
37280	NP_611455.1
37281	NP_611456.1
19835525	NP_001286625.1
19836231	NP_001286626.1
37282	NP_611457.1
37283	NP_611458.2
37284	NP_611459.1
37285	NP_611460.1
37286	NP_611461.3
37287	NP_611462.1
37288	NP_477394.3
37289	NP_611463.1
37290	NP_476905.1
44848	NP_476683.1
37292	NP_476964.1
37293	NP_611464.3
37294	NP_611465.2
37295	NP_611466.2
37296	NP_611467.1
37297	NP_611468.1
37298	NP_611469.1
5740128	NP_001097380.1
37299	NP_611470.1
37300	NP_477407.1
37301	NP_611471.1
37302	NP_001368955.1
37303	NP_611473.1
37304	NP_611474.1
37305	NP_722456.1
37306	NP_611476.3
37307	NP_611477.1
37308	NP_611478.1
59232	NP_652708.3
37309	NP_611479.2
37310	NP_725963.3
37311	NP_611481.1
246669	NP_725965.1
246670	NP_725966.1
37312	NP_611482.1
37313	NP_611483.1
246484	NP_725968.1
246487	NP_665881.1
37314	NP_611484.1
37315	NP_611485.1
37316	NP_611486.1
37317	NP_611487.1
37318	NP_665889.1
326110	NP_611488.1
37319	NP_611489.1
246671	NP_725973.1
3772419	NP_725975.2
3772580	NP_001027441.1
37322	NP_611491.2
37323	NP_525117.2
12798125	NP_001246444.1
47065	NP_652049.1
37325	NP_611492.1
43862	NP_665890.2
37328	NP_611493.2
37329	NP_611494.1
37330	NP_611495.1
37331	NP_611496.1
37332	NP_611497.1
37335	NP_611499.3
37334	NP_611498.1
37336	NP_611500.1
37337	NP_611501.1
3772344	NP_001027443.1
3772640	NP_001027444.1
37339	NP_611503.1
37342	NP_611506.2
37340	NP_611504.2
37341	NP_611505.1
37343	NP_611507.1
37344	NP_611508.1
37345	NP_725995.1
246485	NP_611509.1
37347	NP_523798.1
37348	NP_611510.1
2768858	NP_995908.2
37349	NP_611511.3
5740368	NP_001097385.1
5740498	NP_001097386.1
37351	NP_611513.1
14462611	NP_001261104.1
14462612	NP_001261105.1
14462613	NP_001261106.1
19835738	NP_001356965.1
14462614	NP_001261107.1
14462615	NP_001261108.1
14462616	NP_001261109.1
14462617	NP_001261110.1
37354	NP_611516.2
37355	NP_477024.1
37356	NP_477206.1
37357	NP_611517.1
37358	NP_611518.1
37359	NP_611519.2
50126	NP_652295.1
3885603	NP_001033962.1
37360	NP_611522.1
37363	NP_611523.3
37364	NP_523799.3
37366	NP_611525.1
37367	NP_726006.3
37368	NP_523800.1
3772359	NP_001027445.1
47894	NP_788420.1
37371	NP_611527.2
4379880	NP_001036564.1
37372	NP_611528.1
37373	NP_611529.1
37374	NP_611530.5
37375	NP_611531.2
37376	NP_611532.2
37377	NP_611533.2
37378	NP_476691.1
37379	NP_611534.2
246534	NP_726016.1
45871	NP_788422.1
37381	NP_611535.1
37382	NP_611536.1
37384	NP_611537.2
37385	NP_611538.1
37386	NP_476722.1
37387	NP_611539.1
37388	NP_611540.1
37389	NP_611541.1
37390	NP_611542.2
246535	NP_726022.1
49815	NP_524962.2
37392	NP_611543.3
37393	NP_611544.1
45368	NP_524821.1
37395	NP_611545.1
37398	NP_611547.2
37397	NP_477043.1
37400	NP_611549.2
37399	NP_611548.1
37401	NP_477246.2
37402	NP_476636.1
37403	NP_611551.1
37405	NP_611552.1
44226	NP_524722.2
37407	NP_611553.1
37408	NP_611554.1
37410	NP_611555.2
37411	NP_611557.2
37412	NP_611558.2
37413	NP_611559.1
37414	NP_726036.2
37415	NP_523801.2
37416	NP_611560.1
37417	NP_476773.1
37418	NP_611561.1
19835749	NP_611562.2
37419	NP_726040.1
37420	NP_611563.1
37421	NP_611564.2
37422	NP_611565.2
5740446	NP_001027446.2
37423	NP_611566.2
246588	NP_726044.1
5740243	NP_001097397.1
37427	NP_611570.3
37428	NP_611571.2
246587	NP_611572.2
37429	NP_726051.1
37430	NP_477203.1
37431	NP_611573.1
37433	NP_611574.5
37434	NP_611576.1
37435	NP_611577.2
8674081	NP_001163236.1
37437	NP_611578.1
45655	NP_524833.2
37439	NP_001137727.2
37440	NP_611581.1
37441	NP_611582.1
45280	NP_524809.2
37443	NP_611583.1
37444	NP_611584.1
37445	NP_523802.1
37446	NP_523803.1
37447	NP_476965.1
44263	NP_524729.2
37449	NP_476973.1
54520428	NP_001369107.1
37450	NP_611585.1
37451	NP_523804.3
37453	NP_611586.1
246531	NP_001097398.1
246532	NP_726081.1
37455	NP_476758.1
246529	NP_726082.3
246530	NP_726083.1
2768859	NP_995917.3
37454	NP_611587.2
37456	NP_611588.1
50129	NP_611589.2
2768860	NP_995918.2
37458	NP_611590.1
37459	NP_611591.3
59218	NP_652704.1
117300	NP_536784.1
37461	NP_726092.1
37462	NP_611592.2
37463	NP_611593.1
37464	NP_611594.1
37465	NP_611595.3
246527	NP_726096.1
37466	NP_611596.1
37467	NP_611597.1
37468	NP_611598.1
7354407	NP_001137731.1
7354406	NP_001137730.1
7354408	NP_001137732.2
37469	NP_726099.1
7354410	NP_001137734.1
7354411	NP_001137736.1
7354409	NP_001137733.1
37470	NP_611600.1
37471	NP_611601.2
37472	NP_611602.3
37473	NP_611603.3
37475	NP_611604.1
37476	NP_523805.1
246528	NP_726103.1
37477	NP_611605.1
8674071	NP_001163242.1
37478	NP_611606.1
8674001	NP_001163243.1
246533	NP_726105.1
37479	NP_611607.2
37480	NP_726106.1
37481	NP_726109.1
246595	NP_726108.3
246596	NP_726111.1
246591	NP_726113.1
37482	NP_611608.1
37483	NP_611609.1
14462620	NP_001261126.1
246589	NP_726116.2
37484	NP_611610.2
37485	NP_523806.2
5740630	NP_001097401.1
59137	NP_652645.1
37486	NP_611611.1
37487	NP_726121.3
3885655	NP_001033963.1
37488	NP_611613.1
37489	NP_611614.1
37490	NP_611615.1
37491	NP_995920.1
37492	NP_611617.1
5740472	NP_611619.2
37493	NP_477384.1
14462622	NP_001261130.1
37496	NP_611620.2
19836027	NP_001369109.1
37497	NP_611621.2
37498	NP_611622.2
3885592	NP_001033964.1
37500	NP_611624.3
37501	NP_726133.2
37502	NP_523808.2
117344	NP_726135.2
246593	NP_726137.2
5740565	NP_995921.2
37507	NP_611629.1
44148	NP_524707.1
37509	NP_611630.1
37510	NP_611631.1
37511	NP_611632.3
19834761	NP_001286703.1
37513	NP_611633.2
37514	NP_611634.1
37515	NP_611635.1
37516	NP_611636.1
37517	NP_569729.1
37518	NP_611637.1
12798138	NP_001246456.1
14462623	NP_001261131.1
37519	NP_611638.2
37520	NP_611639.1
37521	NP_611640.3
37522	NP_611641.6
246525	NP_726164.1
37523	NP_476634.1
37524	NP_611642.2
43935	NP_651958.2
37526	NP_001097407.1
43852	NP_524641.1
37527	NP_611644.1
43934	NP_524659.1
5740129	NP_001097408.1
37531	NP_611646.1
37532	NP_611647.1
37533	NP_726172.1
37534	NP_611649.1
37535	NP_611650.2
37536	NP_611651.4
37537	NP_611652.2
37538	NP_611653.1
37539	NP_611654.1
37540	NP_611655.1
37541	NP_611656.2
37542	NP_477374.1
246523	NP_726180.1
37543	NP_611657.2
37544	NP_611658.3
37545	NP_611659.2
37546	NP_477241.2
37547	NP_611660.1
37548	NP_611661.1
37549	NP_477049.2
5740143	NP_001097410.1
37551	NP_477209.2
5740599	NP_001097411.1
5740805	NP_001097413.1
37552	NP_611663.2
37553	NP_611664.1
37554	NP_611665.1
37555	NP_477404.1
37556	NP_611666.2
37557	NP_611667.1
37558	NP_611668.1
117331	NP_788425.1
37559	NP_477306.3
37560	NP_611669.1
37561	NP_523809.2
37562	NP_523810.2
37563	NP_523811.1
37564	NP_726199.3
54520445	NP_001369110.1
37565	NP_611671.1
37566	NP_611672.1
37567	NP_611673.3
19835139	NP_001286726.1
19835490	NP_001286728.1
37569	NP_611675.2
37570	NP_611676.1
37571	NP_611677.1
37573	NP_726208.1
37572	NP_611678.1
37574	NP_611679.1
37575	NP_611680.2
37576	NP_611681.1
37578	NP_611683.1
37579	NP_611684.3
37580	NP_611685.1
37581	NP_611686.2
37582	NP_611687.1
37583	NP_788426.1
37585	NP_611690.2
37586	NP_477226.2
37587	NP_611691.1
37588	NP_611692.1
37589	NP_611693.1
37590	NP_611694.2
37591	NP_611695.1
37592	NP_611696.2
5740549	NP_001097419.1
5740761	NP_001097420.1
37593	NP_611697.1
37577	NP_611682.1
37594	NP_611698.1
37595	NP_726220.1
246515	NP_611699.1
12798140	NP_001246463.1
37596	NP_611700.2
37597	NP_611701.1
37598	NP_611702.1
8674120	NP_001097421.2
37599	NP_611703.1
10178781	NP_001188983.1
37600	NP_611704.2
246520	NP_726223.1
3885599	NP_001033966.1
37601	NP_611705.1
37602	NP_523812.1
37603	NP_476899.1
37606	NP_611708.2
37605	NP_788429.1
37607	NP_611709.1
37608	NP_611710.1
37609	NP_611711.1
246522	NP_726231.4
37610	NP_611712.2
43997	NP_726234.3
37614	NP_611715.3
37613	NP_611714.1
37615	NP_611716.3
251324	NP_726242.2
37617	NP_726243.1
37618	NP_726244.1
37619	NP_001097423.1
246518	NP_726249.2
37621	NP_611720.3
246521	NP_726252.1
246519	NP_726254.1
37622	NP_611721.2
37623	NP_611722.2
37624	NP_611723.3
37625	NP_611724.1
37626	NP_611725.2
37627	NP_611726.1
37628	NP_523813.1
37629	NP_726260.1
37631	NP_523814.1
37632	NP_611728.1
37633	NP_611729.2
37635	NP_611731.1
37636	NP_726263.1
37637	NP_611733.1
37638	NP_611734.1
37639	NP_611735.1
37640	NP_611736.1
37641	NP_523815.2
246509	NP_726265.4
46091	NP_652039.2
37643	NP_611737.2
37644	NP_611738.1
37646	NP_611739.1
37647	NP_611740.1
37648	NP_611741.1
10178792	NP_001188994.1
318238	NP_001188996.1
37650	NP_726278.1
37655	NP_523816.2
37651	NP_001286753.2
37652	NP_611745.1
37654	NP_611747.2
37657	NP_611749.2
19835865	NP_001163261.1
46074	NP_652036.1
37659	NP_611750.1
44513	NP_524760.1
37661	NP_611751.1
37662	NP_523817.1
37663	NP_611752.1
37664	NP_611753.4
14462625	NP_001261150.1
117485	NP_726287.2
117484	NP_523818.2
37666	NP_611754.1
37667	NP_611755.2
37668	NP_611756.1
37669	NP_611757.1
10178828	NP_001188997.1
192481	NP_726292.1
117343	NP_611758.2
37671	NP_611759.1
37672	NP_611760.2
246510	NP_726294.1
37673	NP_611761.1
37674	NP_611762.1
12798144	NP_001246476.1
37676	NP_611764.1
37675	NP_611763.2
37679	NP_611765.2
37680	NP_611768.1
37681	NP_611769.2
37682	NP_611770.1
37683	NP_523819.2
37684	NP_611771.1
37685	NP_611772.2
37686	NP_611773.2
37687	NP_726303.1
37688	NP_611774.1
37689	NP_611775.1
37690	NP_611776.1
12798145	NP_001246478.1
37691	NP_611777.3
246603	NP_726306.3
37692	NP_611778.1
246604	NP_726307.1
246601	NP_726308.1
37695	NP_611781.3
37694	NP_611780.3
5740490	NP_001097430.1
246599	NP_726309.3
37697	NP_611783.1
37698	NP_611784.2
5740313	NP_001097431.1
37699	NP_001097432.1
47869	NP_524900.1
37701	NP_611786.1
37702	NP_611787.2
50133	NP_652302.1
37703	NP_523820.2
37704	NP_611788.1
37705	NP_611789.2
246602	NP_726318.1
37706	NP_611790.1
37707	NP_611791.2
37708	NP_611792.1
37709	NP_611793.3
246600	NP_726325.1
37710	NP_611794.1
37711	NP_523821.1
5740629	NP_001097435.2
37713	NP_611796.1
37715	NP_523822.1
37716	NP_523823.1
37717	NP_611798.1
37719	NP_611800.1
37720	NP_611801.1
37721	NP_611802.1
44172	NP_524713.1
37723	NP_611803.1
37724	NP_523824.1
246504	NP_726336.1
37725	NP_788431.1
37726	NP_788432.1
246507	NP_660194.1
37727	NP_611804.1
37728	NP_611805.1
37730	NP_611806.3
37729	NP_476974.1
37731	NP_611807.1
37732	NP_611808.2
37733	NP_477133.1
246506	NP_726341.1
37734	NP_477179.1
246505	NP_726345.3
8674067	NP_001163266.1
37735	NP_611809.2
3772138	NP_001027447.1
12797860	NP_001246481.1
37736	NP_611810.1
37737	NP_611811.3
37738	NP_611812.2
37739	NP_611813.1
45976	NP_476864.2
37741	NP_611814.3
37742	NP_611815.3
37743	NP_611816.2
37744	NP_523827.1
37746	NP_525118.2
37749	NP_611819.2
37748	NP_477204.1
37750	NP_523828.1
37751	NP_611820.1
46326	NP_524871.1
37754	NP_523829.2
48844	NP_524932.2
37755	NP_611821.1
54520437	NP_001369114.1
37756	NP_611822.1
37757	NP_726360.3
37758	NP_611823.2
4379881	NP_001036567.1
37759	NP_611824.1
37760	NP_611825.1
37761	NP_611826.1
37762	NP_611827.2
37763	NP_611828.1
246500	NP_726366.1
37765	NP_611830.3
37766	NP_611831.2
37767	NP_523830.2
37768	NP_611832.1
37769	NP_611833.1
37770	NP_726368.2
37772	NP_611836.2
37771	NP_611835.1
54520431	NP_001369115.1
45360	NP_611837.1
37774	NP_523831.1
37775	NP_611838.1
47457	NP_611839.1
37776	NP_659573.1
37778	NP_477340.1
47873	NP_523832.2
37780	NP_726372.1
37781	NP_477399.1
37782	NP_477376.1
37783	NP_611840.1
37784	NP_477378.1
37785	NP_523833.1
37786	NP_477248.1
37787	NP_477377.1
37788	NP_523834.1
37789	NP_611841.1
37790	NP_611842.1
37791	NP_611843.2
37792	NP_611844.3
37793	NP_611845.2
37794	NP_611846.1
37795	NP_611847.2
37797	NP_611849.1
37798	NP_477128.1
37800	NP_571976.2
49297	NP_476832.1
37801	NP_611850.1
37803	NP_611851.1
37804	NP_523835.2
37805	NP_477505.1
37806	NP_611852.2
37807	NP_611853.2
37808	NP_611854.1
37809	NP_611855.1
37810	NP_611856.1
37811	NP_611857.3
49713	NP_652073.2
37813	NP_611858.2
37814	NP_611859.1
37815	NP_477281.1
5740468	NP_001097439.2
43943	NP_536793.1
37817	NP_611860.1
37818	NP_611861.1
45906	NP_611862.1
37820	NP_611863.1
37822	NP_476894.1
37823	NP_477225.1
246501	NP_726395.1
37824	NP_611864.1
37825	NP_611865.1
3346201	NP_001014545.3
37830	NP_611868.1
37831	NP_611869.1
37832	NP_611870.3
37833	NP_611871.2
37834	NP_523836.2
49821	NP_524966.1
246497	NP_726400.1
37836	NP_611872.1
246496	NP_726402.1
37837	NP_477082.1
37838	NP_611873.1
37839	NP_611874.1
37840	NP_611875.1
37841	NP_477034.1
37842	NP_477469.1
37843	NP_476713.1
37844	NP_001097441.1
37845	NP_001097443.1
37846	NP_611878.1
45329	NP_524819.1
37849	NP_477314.1
37850	NP_477402.1
37851	NP_611879.4
37852	NP_611880.3
37853	NP_788435.1
37854	NP_611881.1
37855	NP_611882.1
37856	NP_611883.1
37857	NP_611884.1
37858	NP_523837.2
37859	NP_523838.1
37860	NP_611885.3
37861	NP_611886.1
37862	NP_611887.2
37863	NP_726425.3
14462630	NP_001261162.1
14462631	NP_001261163.1
37864	NP_611889.1
45021	NP_611890.1
37866	NP_611891.1
37867	NP_523839.2
8674104	NP_001163284.1
37869	NP_523840.1
43958	NP_524664.1
37871	NP_611893.3
37872	NP_525119.1
37873	NP_525120.1
37874	NP_611894.1
37875	NP_611895.1
37876	NP_611896.1
37877	NP_611897.2
37879	NP_611899.1
37882	NP_611900.1
37881	NP_611901.1
37883	NP_611903.1
37884	NP_611904.1
37885	NP_611905.2
37886	NP_523841.3
37887	NP_611906.1
37888	NP_523842.2
37889	NP_523843.1
37890	NP_726438.1
19835181	NP_001286838.1
37891	NP_611907.2
37892	NP_523844.2
37893	NP_611908.2
37894	NP_523845.2
37895	NP_523846.2
19836003	NP_001286841.1
19835548	NP_001286840.1
246493	NP_726444.2
37897	NP_523847.2
37898	NP_611910.2
37899	NP_611911.1
37900	NP_611912.1
37901	NP_611913.1
37905	NP_611917.2
37902	NP_611914.1
37903	NP_611915.1
37904	NP_611916.1
37906	NP_611918.2
37907	NP_611919.1
44276	NP_524736.1
37909	NP_523848.2
37910	NP_611920.1
37911	NP_611921.1
37912	NP_611922.1
7354400	NP_001137755.1
7354402	NP_001137757.2
37914	NP_611924.1
37916	NP_611925.2
37917	NP_611927.3
37918	NP_611928.1
37919	NP_611929.1
37920	NP_611930.1
37921	NP_611931.3
37922	NP_523849.3
37923	NP_611932.2
37924	NP_611933.1
37925	NP_611934.1
37926	NP_611935.1
37927	NP_611936.2
3346202	NP_001246496.1
37928	NP_611937.2
37929	NP_611938.2
37930	NP_611939.1
37931	NP_611940.1
37932	NP_611941.1
37933	NP_611942.1
37934	NP_611943.1
37935	NP_611944.1
37937	NP_611946.2
37936	NP_611945.3
37939	NP_611948.1
37938	NP_611947.2
37940	NP_611949.1
37941	NP_523850.1
37942	NP_611950.1
37943	NP_611951.1
37944	NP_611952.1
246492	NP_726468.1
37945	NP_611953.2
37946	NP_611954.2
5740774	NP_001097444.1
37948	NP_611955.2
2768732	NP_995940.2
37947	NP_523851.1
37949	NP_523852.3
37950	NP_523853.1
37953	NP_001033972.1
37954	NP_611959.2
37956	NP_611961.1
37957	NP_611962.2
50139	NP_652307.1
37959	NP_611963.5
37960	NP_611964.1
37961	NP_611965.2
37962	NP_611966.3
37963	NP_523854.1
37964	NP_523855.1
37965	NP_611967.1
37966	NP_611968.1
37967	NP_523856.2
37968	NP_477173.1
44125	NP_524699.1
37970	NP_477320.1
37971	NP_611969.2
37972	NP_611970.1
10178927	NP_001189006.2
37973	NP_523857.1
37974	NP_611971.1
37978	NP_001033973.1
37977	NP_611973.2
246605	NP_726490.3
19835727	NP_611974.2
37979	NP_611975.3
37980	NP_573392.2
37981	NP_726495.3
37983	NP_001246511.1
37982	NP_611976.3
251466	NP_001014551.1
37985	NP_611979.1
37986	NP_611980.1
37987	NP_611981.2
37988	NP_611982.2
37989	NP_611983.2
37990	NP_611984.1
37991	NP_611985.2
37992	NP_611986.2
37993	NP_611987.3
37994	NP_611988.2
246606	NP_001097453.1
37995	NP_476631.1
37996	NP_611989.1
37997	NP_611990.1
37998	NP_611991.1
37999	NP_523859.2
38000	NP_611992.3
38001	NP_523860.2
38002	NP_523861.1
38003	NP_611993.1
38004	NP_523862.1
38005	NP_523863.1
38006	NP_523864.3
38007	NP_523865.2
246610	NP_726509.1
12797866	NP_001246518.1
3885596	NP_001033975.2
8673980	NP_001163301.1
326108	NP_523866.2
38009	NP_611995.1
38011	NP_726511.2
38012	NP_523867.1
246609	NP_726512.1
3771724	NP_001027448.1
246608	NP_726513.1
33156	NP_523439.2
33157	NP_001097043.1
33158	NP_722589.1
33161	NP_608486.1
33162	NP_608487.1
33163	NP_608488.3
45339	NP_524820.2
33165	NP_608489.2
33166	NP_608490.1
33167	NP_608491.3
48552	NP_524923.1
33179	NP_722612.1
33169	NP_608492.1
33170	NP_608493.2
33171	NP_608494.2
33172	NP_476570.1
319052	NP_722608.2
326181	NP_722607.1
33174	NP_722609.2
33175	NP_608497.1
33176	NP_608498.3
33178	NP_608500.1
33180	NP_608501.1
3772540	NP_001027215.1
44205	NP_524718.2
33182	NP_523440.1
33183	NP_608502.1
33184	NP_608503.1
33185	NP_523441.1
33187	NP_608505.1
44392	NP_524749.1
33190	NP_608507.1
33191	NP_608508.1
33192	NP_608509.1
33194	NP_608511.1
33193	NP_608510.2
33195	NP_608512.2
33196	NP_523443.1
33197	NP_608513.1
33198	NP_608514.1
33199	NP_608515.1
33200	NP_608516.1
33201	NP_477208.1
33202	NP_477354.1
33203	NP_477270.2
33204	NP_476851.2
33205	NP_608517.1
33206	NP_608518.1
318893	NP_787956.1
319026	NP_722626.2
319027	NP_722627.1
33207	NP_608519.2
33208	NP_722629.1
33209	NP_608520.1
33210	NP_476708.1
33211	NP_476819.2
33212	NP_477329.1
33213	NP_608521.1
33214	NP_476630.1
33215	NP_608522.1
33216	NP_608523.1
33217	NP_608524.1
33218	NP_476840.2
33219	NP_787957.1
33220	NP_608525.1
33221	NP_608526.1
33222	NP_608527.2
33223	NP_608528.1
33225	NP_476780.1
33224	NP_608529.2
33226	NP_476978.1
33227	NP_523444.1
33229	NP_523445.1
33228	NP_525098.1
33230	NP_608530.2
33231	NP_608531.1
33232	NP_608532.1
33233	NP_608533.1
33234	NP_477294.2
33235	NP_608534.2
33236	NP_608535.1
33237	NP_608536.1
33238	NP_608537.3
33239	NP_477330.1
33240	NP_476949.2
33241	NP_608538.2
33242	NP_608539.2
53552	NP_652642.2
33244	NP_608540.1
33245	NP_523446.2
48572	NP_524925.1
33247	NP_477427.1
33248	NP_523447.2
33249	NP_608541.1
50198	NP_652360.1
33250	NP_608542.1
33251	NP_523448.2
33252	NP_608543.1
33253	NP_477213.1
318874	NP_722652.1
33254	NP_608544.1
33255	NP_608545.1
33256	NP_608546.1
33257	NP_608547.2
33258	NP_608548.1
33259	NP_477156.1
33260	NP_608549.2
33261	NP_608550.1
33262	NP_476976.1
33263	NP_477239.2
33264	NP_608551.1
33265	NP_477265.1
33266	NP_608552.1
33267	NP_608553.1
33268	NP_523449.2
33269	NP_477240.1
33270	NP_001014453.1
33272	NP_608555.2
33271	NP_476656.1
33274	NP_476624.1
33275	NP_608557.4
33276	NP_608558.1
33277	NP_608562.4
33278	NP_722673.1
33279	NP_608561.2
33281	NP_523450.1
33282	NP_523451.2
33283	NP_608563.1
33284	NP_608564.3
33285	NP_608565.1
33286	NP_608566.1
33287	NP_608567.2
33288	NP_608568.1
33289	NP_608569.1
33290	NP_608570.1
33291	NP_608571.2
33292	NP_608572.1
33293	NP_608573.1
33294	NP_608574.2
33295	NP_608575.1
45233	NP_001033869.1
33298	NP_608577.2
33299	NP_608578.1
33300	NP_608579.1
33301	NP_608580.2
43978	NP_524666.2
319028	NP_722687.1
33303	NP_608581.2
33304	NP_608582.2
33305	NP_608583.5
33306	NP_608584.1
33307	NP_608585.1
33308	NP_608586.2
33309	NP_608587.1
12797872	NP_001245834.1
12797873	NP_001245835.1
50196	NP_652358.1
33310	NP_608588.2
33312	NP_608590.2
33313	NP_608591.1
33314	NP_608592.2
33317	NP_476998.1
33318	NP_608594.2
3772652	NP_001027216.2
3771945	NP_001027217.1
33319	NP_477408.1
33320	NP_608595.2
33321	NP_608596.1
319030	NP_722701.2
33323	NP_608598.1
318875	NP_722702.1
33324	NP_787960.1
33325	NP_608599.1
44522	NP_536792.2
12797875	NP_001245837.1
12797876	NP_001245838.1
326175	NP_722705.1
326263	NP_787961.1
326174	NP_722706.1
33330	NP_722707.1
33331	NP_608601.1
33332	NP_608602.1
33333	NP_608603.1
33334	NP_001137765.1
33335	NP_523453.1
33336	NP_477425.1
33339	NP_608607.2
33337	NP_608605.1
33338	NP_608608.2
33341	NP_608609.1
44390	NP_524748.2
33343	NP_608610.1
33346	NP_477005.1
33347	NP_608612.3
33348	NP_608613.1
33349	NP_608614.1
33350	NP_608615.1
33351	NP_477421.1
319033	NP_722725.1
326177	NP_608616.2
33353	NP_608617.1
33354	NP_608618.1
33356	NP_608619.1
33357	NP_608620.1
117349	NP_722729.2
33358	NP_608621.1
117498	NP_722731.1
14462661	NP_001259882.1
117499	NP_722732.2
117492	NP_001014456.1
117500	NP_722733.1
326176	NP_722734.1
33359	NP_001356883.1
33360	NP_608623.2
33361	NP_722737.3
33363	NP_722738.1
33365	NP_608628.1
33366	NP_608629.3
33367	NP_608630.2
50192	NP_652354.2
3772423	NP_001027218.2
326152	NP_608631.1
33369	NP_608632.1
33370	NP_608633.1
33371	NP_608634.1
33372	NP_608635.1
33373	NP_722744.1
33374	NP_608637.1
246672	NP_722746.2
3346207	NP_001014458.3
50191	NP_652353.2
50190	NP_652352.1
33377	NP_608640.2
53544	NP_652638.2
7354375	NP_001137766.1
33379	NP_476753.1
48440	NP_722756.1
33381	NP_523454.2
3346208	NP_001014459.2
33384	NP_608644.1
33385	NP_608645.1
33386	NP_722762.1
326153	NP_608646.3
33388	NP_608647.1
33389	NP_608648.1
33390	NP_608649.2
33391	NP_608650.1
33392	NP_523455.2
33394	NP_608652.1
5740746	NP_001097054.1
33395	NP_001097055.2
318891	NP_001097056.3
33396	NP_608654.1
33397	NP_476940.1
5740699	NP_001097057.1
33398	NP_608655.3
50188	NP_652351.1
7354476	NP_001137767.1
33399	NP_608656.1
33401	NP_608657.1
33403	NP_001097058.1
33402	NP_608658.1
33409	NP_608664.2
33404	NP_608660.3
318044	NP_722779.1
318883	NP_722780.1
33405	NP_608661.1
33406	NP_523456.1
59224	NP_722784.1
59225	NP_722785.1
33407	NP_608662.1
33408	NP_608663.1
3885620	NP_001033871.2
59226	NP_722787.1
33410	NP_608665.1
318882	NP_722789.1
10178951	NP_001400992.1
33411	NP_608666.1
33412	NP_608667.1
319042	NP_722791.1
33413	NP_608668.2
33414	NP_608669.1
3771890	NP_001027571.3
33418	NP_523457.1
33419	NP_608673.1
33420	NP_608674.1
33421	NP_608675.1
33422	NP_608676.2
33423	NP_608677.1
33424	NP_608678.1
33425	NP_608679.1
33426	NP_608680.1
14462673	NP_001259937.1
54520447	NP_001369118.1
33427	NP_608681.2
33429	NP_608682.3
326178	NP_722807.1
5740554	NP_001097059.1
5740813	NP_001097060.1
33431	NP_608684.1
14462674	NP_001259942.1
33432	NP_477311.1
33434	NP_995614.1
33435	NP_477040.1
33436	NP_608686.1
33437	NP_608687.2
33438	NP_608688.3
33439	NP_608689.2
33440	NP_477440.1
5740299	NP_001097061.1
33441	NP_608690.2
33442	NP_608691.1
33443	NP_608692.1
33444	NP_608693.1
33445	NP_608694.2
33446	NP_001097062.2
33447	NP_608696.3
12798530	NP_001245849.1
33448	NP_608697.1
14462678	NP_001259948.1
318892	NP_787964.2
33449	NP_608698.2
33450	NP_523458.3
33451	NP_722823.2
33452	NP_608699.1
33453	NP_523459.3
33455	NP_995615.2
33454	NP_608700.2
326154	NP_608703.2
33458	NP_525099.3
33459	NP_608704.2
